project_url,project_name,criterion,evidence_field,evidence_value,interpretation,score,max_score,justification
https://datatrusts.uk,Data Trusts Initiative,C6,governance_model,data trusts as community governance mechanism; pilot community control over data,Data trusts represent "involves to collaborates" on IAP2 spectrum — communities have formal input on data governance decisions,8,12,Data trust governance model explicitly gives communities control over their data — strong C6; documented pilots; formal governance structure
https://datacollective.mozillafoundation.org,Mozilla Data Collective,C1,political_relevance_summary,rebuilding AI data ecosystem with communities at centre; data owners retain ownership,Formal redistribution of data ownership power from institutions to communities — high C1,8,12,Structural correction: community data ownership as design principle directly addresses AI data extraction asymmetry; formal mechanism for retaining control
https://datacollective.mozillafoundation.org,Mozilla Data Collective,C2,communities_served,indigenous language communities; Global South communities; linguists; activists,Specific named populations (indigenous language communities; Global South) excluded by specific named mechanism (AI training data extraction without representation) — high C2,15,20,Named populations are highly specific; exclusion mechanism (under-representation in AI training datasets) named but less formal/mechanistic than landlord proptech; strong upper-medium to lower-high
https://datacollective.mozillafoundation.org,Mozilla Data Collective,C3,community_ownership,data owners retain ownership; community data ownership as core design principle,Community ownership of data is core design principle — strong participatory lifecycle at structural level,8,12,Community data ownership embedded in design = genuine participatory engagement at governance level; early-stage limits evidence of full multi-stage deployment
https://datacollective.mozillafoundation.org,Mozilla Data Collective,C4,documented_limitations,early stage; sustainability unclear; small GitHub presence; founded 2025,Documents early-stage limitations honestly; community ownership model itself is a critical response to data extraction — medium-high C4,9,20,Explicit design against data extraction is form of critical self-examination; acknowledges sustainability limitations; honest about early-stage constraints
https://datacollective.mozillafoundation.org,Mozilla Data Collective,C5,team_size,small; founded 2025; sustainability unclear; GitHub presence early-stage,Very early stage with sustainability uncertainty — high C5 for structural underdog position,6,6,Founded 2025; very small team; no established funding stream; early GitHub presence; maximum underdog signal for funded-but-early-stage project
https://datacollective.mozillafoundation.org,Mozilla Data Collective,C6,governance_model,community data ownership; data owners retain control; collaborative governance model,Community data ownership = "collaborates" level of IAP2 — meaningful governance power in communities' hands,7,12,Data ownership governance model gives communities real control; strong C6 for structural design; limited evidence of full governance deployment at scale yet
https://decidim.org,Decidim,C1,policy_outcomes,Brasil Participativo 40k+ participants; EU Conference on Future of Europe; binding citizen proposals,Formal binding citizen proposals across governments — highest C1 level: formal mechanism redistributing decision-making authority,10,12,Binding proposals create formal redistribution of decision-making; cooperative governance; 350+ government deployments with documented outcomes
https://decidim.org,Decidim,C2,communities_served,citizens; residents; marginalized communities (mentioned); participatory democracy focus,Citizens broadly with some explicit marginalized community mentions — solid medium C2,9,20,Serves citizens broadly across contexts; marginalized communities mentioned but not with specific named exclusion mechanism; disparity tracking noted as challenge not achievement
https://decidim.org,Decidim,C3,government_partnerships,Barcelona (40k participants); Brasil Participativo; EU Commission; documented engagement,Multiple jurisdictions with documented multi-stage citizen engagement — strong C3,8,12,Documented multi-context participatory engagement from design to binding decision; multi-stage engagement evident across deployments
https://decidim.org,Decidim,C4,failure_modes,use ceased in Badalona after mayor lost power; political dependency; digital divide; civil society resistance,Documents failure modes including capture risk and structural limitations — medium-high C4,9,20,Explicitly documents that Badalona deployment ended with political change — this is genuine critical examination of own failure; digital divide acknowledged; political dependency named
https://decidim.org,Decidim,C5,governance_model,Free Software Association cooperative governance; community-owned,Cooperative governance but with significant EU/government backing — moderate C5,3,6,Cooperative Free Software Association = community ownership but EU Commission/UNDP deployments mean significant institutional involvement; not a grassroots underdog
https://decidim.org,Decidim,C6,policy_outcomes,binding citizen proposals; cooperative governance at platform level; community governing tool itself,Binding decisions at "empower" level of IAP2 spectrum — highest C6,11,12,Binding citizen proposals = "empower" level; tool itself governed cooperatively = additional democratic depth; near-maximum C6
https://ecnl.org/publications/framework-meaningful-engagement-20,Framework for Meaningful Engagement 2.0,C1,government_partnerships,Amsterdam city AI governance; Discord safety policy; policy outcomes from co-created engagement,Framework used in formal AI governance processes — medium-high C1 for indirect structural correction,7,12,Framework shapes formal AI governance engagement processes; Amsterdam adoption = documented policy outcome; indirect mechanism rather than direct formal redistribution
https://ecnl.org/publications/framework-meaningful-engagement-20,Framework for Meaningful Engagement 2.0,C2,communities_served,marginalized and vulnerable groups; civil society; AI developers; affected communities,Marginalized and vulnerable groups named as primary focus — medium-high C2; named populations but mechanism specificity varies,12,20,"Marginalized and vulnerable groups" as explicit co-creation participants; named populations in AI governance context; exclusion mechanism (lack of meaningful engagement in AI development) implied not maximally named
https://ecnl.org/publications/framework-meaningful-engagement-20,Framework for Meaningful Engagement 2.0,C3,contributor_governance,300+ stakeholders co-created the framework; multi-stage participatory process,300+ stakeholders including marginalized groups over multiple stages — highest C3 in batch,11,12,Co-creation with 300+ stakeholders including named marginalized communities across multiple stages; documented multi-stage participatory lifecycle; near-maximum C3
https://ecnl.org/publications/framework-meaningful-engagement-20,Framework for Meaningful Engagement 2.0,C4,documented_limitations,implementation depends on adopter commitment; framework is guidance not binding,Documents implementation gap — medium C4; honest about limits of guidance framework,9,20,Honest about non-binding nature and implementation dependency; framework structure means power analysis is directional not guaranteed; medium-high C4
https://ecnl.org/publications/framework-meaningful-engagement-20,Framework for Meaningful Engagement 2.0,C5,known_funders,ECNL (European Center for Not-for-Profit Law); established civil society organisation,Established civil society org — moderate C5; not grassroots but not major institutional power,3,6,ECNL is established but relatively small civil society org; not a grassroots underdog but not corporate or government-backed
https://ecnl.org/publications/framework-meaningful-engagement-20,Framework for Meaningful Engagement 2.0,C6,governance_model,multi-stakeholder co-creation model; Amsterdam AI governance integration; framework for meaningful engagement,Framework implements "involves/consults" level at minimum; Amsterdam integration demonstrates "collaborates" potential,6,12,Framework itself is a participatory design tool; actual decision power depends on adoption context; solid medium C6
https://consulproject.org,Consul Democracy,C1,policy_outcomes,350+ governments; binding citizen proposals; redistribution of decision-making authority documented,Formal binding citizen proposals across 350+ governments — highest C1,10,12,Binding citizen proposals formally redistribute decision-making authority to citizens; 350+ government deployments confirm structural change at scale
https://consulproject.org,Consul Democracy,C2,communities_served,citizens; residents; civil society broadly; disparity tracking noted as challenge,Citizens broadly — medium C2; disparity tracking not achieved,8,20,Citizens broadly served across many contexts; disparity tracking noted as ongoing challenge means equity has not been embedded in design; no specific named excluded populations with mechanism
https://consulproject.org,Consul Democracy,C3,government_partnerships,Barcelona; Madrid; Buenos Aires; multiple EU cities; citizen engagement documented,Multi-context multi-stage citizen engagement documented — strong C3,8,12,Documented engagement across many cities and contexts; multi-stage lifecycle from design to binding decision
https://consulproject.org,Consul Democracy,C4,failure_modes,use ceased in Badalona; political dependency; digital divide; civil society resistance documented,Documents failure modes and structural limitations — medium-high C4,8,20,Documents that deployments can cease with political change; digital divide named; civil society resistance acknowledged; honest critical documentation
https://consulproject.org,Consul Democracy,C5,known_funders,UNDP; IDB; EU Commission; multiple government partnerships,Major institutional backing — low C5,3,6,Significant multilateral and government funding; not a grassroots underdog despite open source governance
https://consulproject.org,Consul Democracy,C6,policy_outcomes,binding citizen proposals; formal legislative pipeline; community governing processes,Binding decisions at "empower" level — near-maximum C6,11,12,Binding citizen proposals with formal institutional follow-through = "empower" level; strong democratic depth
https://fixmyblock.org,FixMyBlock,C1,scraped_description,empowers residents to know what landlords should do and what to do if they aren't; formal rights mechanism,Formal mechanism for tenants to challenge landlord obligations — high C1,8,12,Explicitly frames tool as formal mechanism for invoking landlord obligations; enables formal contestation of housing rights; strong C1
https://fixmyblock.org,FixMyBlock,C2,primary_users_or_beneficiaries,social housing tenants; tower block residents; low-income renters,Highly specific named populations with specific named exclusion mechanism (landlord safety obligation non-compliance) — near-maximum C2,17,20,Tower block residents = specific named population; landlord obligations not met = specific named exclusion mechanism; very strong C2
https://fixmyblock.org,FixMyBlock,C3,community_ownership,false; Legal Education Foundation; limited community design engagement documented,Professionally produced by Legal Education Foundation — limited community participatory design,4,12,Produced with legal education expertise but limited documented community co-design; serves community but not community-produced
https://fixmyblock.org,FixMyBlock,C4,documented_limitations,UK only; tower blocks only; no disparity tracking,Documents scope limitations honestly — medium C4,7,20,Acknowledges UK-specific and tower-block-specific scope; honest about what it doesn't cover; limited structural power self-examination
https://fixmyblock.org,FixMyBlock,C5,known_funders,Legal Education Foundation; established charitable funder,Professional legal education backing — moderate C5; not grassroots,3,6,Legal Education Foundation is established charitable funder; not a grassroots underdog despite focused scope
https://fixmyblock.org,FixMyBlock,C6,movement_building_utility,direct_organizer_tool; enables tenants to exercise formal housing rights,Enables tenants to invoke formal rights — "involves/empowers" framing; strong C6 for rights-claiming,5,12,Enables formal rights-claiming by tenants = "involves" to "empowers" on IAP2 spectrum; specific enabling mechanism rather than binding governance
https://bonfirenetworks.org,Bonfire,C1,governance_model,cooperative; community_ownership via Open Collective; redistribution of platform governance,Cooperative federated structure redistributes platform governance from centralised owners to communities — medium-high C1,6,12,Cooperative federated governance model redistributes platform power; structural but early-stage with limited formal mechanism documentation
https://bonfirenetworks.org,Bonfire,C2,communities_served,activist communities; cooperatives; mutual aid groups; digital rights advocates,Named communities with some specificity — medium C2; activist/mutual aid communities named but exclusion mechanism less specific,9,20,Named communities are specific (activist/cooperative/mutual aid) but exclusion mechanism (centralised platform harms) less precisely named than highest-tier projects
https://bonfirenetworks.org,Bonfire,C3,contributor_governance,community-governed via Open Collective; documented community engagement; open contribution,Community governance documented through Open Collective — one to two genuine lifecycle stages,7,12,Community governance via Open Collective = documented participatory engagement; contribution model genuine; limited multi-stage deployment evidence
https://bonfirenetworks.org,Bonfire,C4,documented_limitations,early-stage; smaller than Mastodon; governance model limitations documented,Honest documentation of limitations including scale and maturity — medium C4,8,20,Explicitly acknowledges early-stage status and limited scale vs Mastodon; honest about what cooperative governance doesn't yet achieve; medium-high C4
https://bonfirenetworks.org,Bonfire,C5,underdog_signal,true; solo team; NLnet/NGI grant-cycle dependent; small community,Solo team with grant-cycle dependency — high C5 for structural underdog position,6,6,Solo team; NLnet/NGI grant-dependent = structural capacity limitation; underdog_signal=true; near-maximum C5
https://bonfirenetworks.org,Bonfire,C6,governance_model,cooperative governance; community-owned via Open Collective; federated architecture,Cooperative governance = "collaborates" level on IAP2 spectrum,8,12,Cooperative federated design with community governance = meaningful democratic depth; "collaborates" level; strong C6 for federated cooperative model
https://alaveteli.org,Alaveteli,C1,policy_outcomes,1M+ FOI requests; 25+ jurisdictions; formal legal right to information mechanism,Formal FOI rights mechanism that legally structures government's obligation to respond — high C1,9,12,Formal legal mechanism for invoking right to information; legally mandates government response; near-highest C1 band
https://alaveteli.org,Alaveteli,C2,communities_served,citizens; journalists; researchers; campaigners across 25+ jurisdictions,Citizens broadly as FOI requesters — medium C2; broad population not specifically excluded by named mechanism,9,20,Enables citizens and journalists broadly; no specific named excluded population with named mechanism; important but generic beneficiary group
https://alaveteli.org,Alaveteli,C3,government_partnerships,25+ jurisdiction deployments; multi-country community maintainers; decade-plus deployment,Multi-jurisdiction deployment with community maintainers — one-to-two genuine stages,6,12,Community maintainers across jurisdictions = genuine engagement; limited evidence of multi-stage co-design with affected communities
https://alaveteli.org,Alaveteli,C4,documented_limitations,depends on FOI law quality; variation in government responsiveness; legal landscape varies by country,Honest documentation of structural dependencies — medium C4,8,20,Explicitly documents that effectiveness depends on FOI law quality and government compliance; honest structural limitation acknowledgment; medium-high C4
https://alaveteli.org,Alaveteli,C5,known_funders,mySociety; stable NGO funding; Omidyar/OSF backing,Well-funded mySociety project — low-moderate C5,3,6,mySociety is well-established NGO with stable funding; not a grassroots underdog
https://alaveteli.org,Alaveteli,C6,movement_building_utility,direct_organizer_tool; enables formal information rights requests to governments,Enables formal information rights requests = "involves" level — citizens access formal channel,7,12,FOI requests = formal mechanism for citizens to access information from government; "involves/consults" on IAP2 spectrum; meaningful democratic engagement
https://cortico.ai,Cortico,C1,movement_building_utility,direct_organizer_tool; bringing underheard voices to center,Addresses power asymmetry between heard and underheard communities — medium C1,5,12,Explicitly addresses power asymmetry in whose voices reach decision-makers; limited formal mechanism for structural correction
https://cortico.ai,Cortico,C2,communities_served,underheard voices; communities excluded from civic engagement processes; disparity_tracking=true,Underheard voices as specifically named excluded communities — medium-high C2,13,20,"Underheard voices" is named but mechanism of exclusion (from civic engagement processes) partially named; disparity_tracking=true strengthens C2 score
https://cortico.ai,Cortico,C3,government_partnerships,NYC; Cambridge MA; Durham NC multi-city engagement model; small-group dialogue methodology,Multi-city engagement model with documented community dialogue — one to two genuine stages,9,12,Small-group dialogue methodology documented across multiple cities; genuine participatory engagement with underheard communities; strong C3
https://cortico.ai,Cortico,C4,documented_limitations,scale challenges; AI bias in sensemaking noted; disparity_tracking=true,Documents AI bias limitations and scale challenges — medium C4,9,20,Documents AI sensemaking bias; acknowledges scale limitations; disparity tracking shows power awareness; medium-high C4
https://cortico.ai,Cortico,C5,known_funders,Reid Hoffman; Knight Foundation; Carnegie; institutional philanthropic backing,Well-funded institutional project — low C5,3,6,Reid Hoffman/Knight/Carnegie = significant institutional philanthropic backing; not a grassroots underdog
https://cortico.ai,Cortico,C6,governance_model,small-group dialogue for collective decision input; community engagement as core methodology,Community dialogue feeding into civic decision-making = "involves" level,5,12,Small-group dialogue informs civic processes = "involves/consults" level; not binding but genuine community input mechanism
https://ciudadaniai.org,Ciudadanía Inteligente,C1,policy_outcomes,Transparentes; Del Dicho al Hecho; Acción Climática — formal accountability mechanisms,Multiple formal accountability platforms with documented policy outcomes — high C1,8,12,Multiple documented policy accountability tools with correlated outcomes; formal mechanisms for transparency and accountability
https://ciudadaniai.org,Ciudadanía Inteligente,C2,communities_served,citizens; civil society; local governments; marginalized communities; disparity_tracking=true,Citizens and civil society with disparity tracking for marginalised — medium C2,9,20,Broad civic communities with disparity tracking; marginalised communities served but without maximally specific exclusion mechanism
https://ciudadaniai.org,Ciudadanía Inteligente,C3,government_partnerships,multiple countries Chile/Latin America; decade-plus; documented multi-platform engagement,Multi-country multi-platform decade-plus engagement — strong C3,8,12,Decade-plus engagement across multiple platforms and countries; documented multi-stage community engagement; strong C3
https://ciudadaniai.org,Ciudadanía Inteligente,C4,documented_limitations,outcome attribution challenges; scale limitations; honest causation_strength assessment,Honest causation assessment and limitation documentation — medium-high C4,9,20,Documents limitations including attribution challenges; honest causation_strength assessment; shows structural awareness
https://ciudadaniai.org,Ciudadanía Inteligente,C5,known_funders,OSF; Omidyar; Google.org; Ford Foundation; established global funders,Well-funded by major global philanthropy — low-moderate C5,4,6,OSF/Omidyar/Google.org/Ford = significant global foundation backing; some underdog characteristics in Latin American context
https://ciudadaniai.org,Ciudadanía Inteligente,C6,governance_model,civic tech tools for consultation and transparency; civic participation platforms,Multiple civic participation platforms = "involves/consults" level broadly,6,12,Civic consultation and transparency tools at involves-consults level; formal engagement mechanisms across multiple deployments
https://adhocracy.plus,Adhocracy,C1,policy_outcomes,Kiezkasse Berlin participatory budgeting; formal mechanism for citizen budget input,Formal participatory budgeting mechanism redistributing budget authority — high C1,8,12,Kiezkasse deployment = formal mechanism for citizen input on budget allocation; documented policy outcome; high C1
https://adhocracy.plus,Adhocracy,C2,communities_served,municipal residents; civil society; public administrations,Municipal residents broadly — medium C2; no specific named excluded population,7,20,Municipal residents broadly served; no specific named excluded population with named exclusion mechanism; medium C2
https://adhocracy.plus,Adhocracy,C3,government_partnerships,Berlin city government; documented participatory budgeting deployment; citizen engagement,Documented city-level participatory budgeting deployment — one to two genuine stages,8,12,Berlin Kiezkasse deployment documents genuine citizen participatory engagement; multi-stage budgeting process
https://adhocracy.plus,Adhocracy,C4,documented_limitations,German-language focus; outcome attribution not fully documented; limited geographic reach,Documents scope and attribution limitations — medium C4,6,20,Acknowledges German-language limitation and attribution challenges; honest scope documentation; medium C4
https://adhocracy.plus,Adhocracy,C5,known_funders,government partnerships; institutional backing,Government partnership = institutional backing — low C5,3,6,Berlin government partnerships = institutional backing; not a grassroots underdog
https://adhocracy.plus,Adhocracy,C6,governance_model,participatory budgeting; formal binding budget input; citizen decision authority,Participatory budgeting = "collaborates" level with formal budget input,8,12,Formal participatory budgeting gives citizens genuine decision authority on budget allocation; "collaborates" level; strong C6
https://ethelo.com,Ethelo,C1,government_partnerships,Metro Vancouver 17k residents; Salt Spring Island; participatory deliberation,Multi-stakeholder deliberation for formal collective decisions — medium C1,6,12,Multi-party scenario analysis feeds into formal government decisions; medium C1 for facilitation of collective decision-making
https://ethelo.com,Ethelo,C2,communities_served,municipal governments; indigenous communities; DAOs; residents,Indigenous communities explicitly named among served populations — medium C2,10,20,Indigenous communities as named served population = specific; exclusion mechanism implied rather than named; medium-high C2
https://ethelo.com,Ethelo,C3,government_partnerships,Metro Vancouver 17k participants; Salt Spring Island; multi-party deliberation as core methodology,Multi-stakeholder deliberation documented — one to two genuine stages,8,12,17k participant Metro Vancouver deployment documents genuine multi-stakeholder engagement; deliberation model is core methodology
https://ethelo.com,Ethelo,C4,documented_limitations,self-reported metrics; no peer review acknowledged; for-profit governance,Acknowledges self-reported metrics as limitation — medium C4,7,20,Explicitly acknowledges that metrics are self-reported without peer review; honest about limitation; medium C4
https://ethelo.com,Ethelo,C5,known_funders,Telus; Deloitte; Canadian government,Major corporate/government backing — low C5,2,6,Telus/Deloitte/government backing = significant institutional support; not a grassroots project
https://ethelo.com,Ethelo,C6,governance_model,multi-party scenario analysis for collective decisions; formal input into government processes,Multi-party deliberation feeding into formal decisions = "involves to collaborates" level,9,12,Multi-party scenario analysis for collective decisions = "collaborates" level; formal government adoption documents democratic depth; strong C6
https://fairbnb.coop,FairBnb Coop,C1,governance_model,cooperative governance; redistributes tourism revenue to local communities,Cooperative model redistributing value from extractive platform economy to local communities — medium C1,7,12,Cooperative ownership model formally redistributes value that Airbnb-style platforms extract from local communities; structural correction through ownership model
https://fairbnb.coop,FairBnb Coop,C2,communities_served,local communities benefiting from tourism; community co-owners,Local communities affected by tourism economy — medium C2,8,20,Local communities named as beneficiaries of equitable revenue distribution; tourism-extraction as exclusion mechanism implied; medium C2
https://fairbnb.coop,FairBnb Coop,C3,community_ownership,true; cooperative governance; community co-owners,Cooperative community ownership = genuine participatory governance lifecycle,6,12,Community co-ownership = genuine participatory governance; limited evidence of multi-stage community design process beyond ownership structure
https://fairbnb.coop,FairBnb Coop,C4,documented_limitations,offline due to security attack; security incident documented; failure documented,Documents security incident and operational failure honestly — medium C4,7,20,Security incident and resulting offline status documented; honest about operational failure; medium C4
https://fairbnb.coop,FairBnb Coop,C5,underdog_signal,cooperative; security issues; unstable; offline,Cooperative under security attack = structural underdog position — medium-high C5,5,6,Security incident rendering platform offline = structural vulnerability; cooperative model; medium-high underdog signal
https://fairbnb.coop,FairBnb Coop,C6,governance_model,cooperative governance; community co-owners governing platform,Cooperative governance = "collaborates" level on IAP2 spectrum,8,12,Cooperative democratic governance = genuine "collaborates" level; community-owned platform is structurally democratic
https://cobudget.com,CoBudget,C1,governance_model,participatory budgeting; direct allocation of resources by groups; formal redistribution,Participatory budgeting = formal redistribution of financial decision-making authority — medium-high C1,7,12,Direct resource allocation by groups = formal redistribution of financial power; strong C1 for binding participatory budgeting mechanism
https://cobudget.com,CoBudget,C2,communities_served,organisations; cooperatives; groups using participatory budgeting,Groups and cooperatives broadly — medium-low C2; useful tool but not serving specifically excluded populations,6,20,Cooperative organisations are served but not specifically populations excluded by named mechanisms; medium C2
https://cobudget.com,CoBudget,C3,contributor_governance,Cobudget Association; community-governed; participatory budgeting is core participatory methodology,Community governance and participatory methodology are core — one to two genuine stages,7,12,Cobudget Association governance + participatory budgeting as core methodology = genuine engagement; documented use by cooperative communities
https://cobudget.com,CoBudget,C4,documented_limitations,small team; volunteer-led; uncertain revenue documented,Honest about organisational constraints — medium C4,6,20,Documents team size and revenue uncertainty; honest about capacity; does not deeply examine own design for power reproduction
https://cobudget.com,CoBudget,C5,underdog_signal,true; solo team; uncertain revenue; Greaterthan/Enspiral backing,Solo team with cooperative backing — medium C5,5,6,Solo team; Greaterthan/Enspiral = small cooperative ecosystem backing; medium-high C5 for capacity constraints
https://cobudget.com,CoBudget,C6,governance_model,direct money allocation by groups; strong participatory budgeting mechanism; community governance,Direct resource allocation = "collaborates/empowers" level — strong C6,9,12,Direct participatory budgeting = genuine "collaborates" level; formal mechanism for groups to govern their own resources; near-maximum C6
https://activisthandbook.org,Activist Handbook,C1,movement_building_utility,direct_organizer_tool; enables activists to understand how to challenge power,Knowledge-based tool for understanding and challenging power structures — medium C1,6,12,Provides knowledge resources for activists to challenge power; no formal mechanism but substantive power-focused content
https://activisthandbook.org,Activist Handbook,C2,communities_served,activists; community organizers; grassroots movements; campaigners,Activists/campaigners as named community — medium C2,8,20,Named community of activists/campaigners; exclusion mechanism (lack of strategic knowledge resources) implied; medium C2
https://activisthandbook.org,Activist Handbook,C3,contributor_governance,fully community-written wiki; open contribution model; Shuttleworth/Mozilla backing,Fully community-written with open iterative contribution — strong multi-stage lifecycle,9,12,Community-written wiki = genuine participatory content production; iterative lifecycle of contribution and editing = multiple genuine stages; strong C3
https://activisthandbook.org,Activist Handbook,C4,documented_limitations,scope limitations; honest about what is covered; some self-reflection on approach,Some honest documentation — medium C4,7,20,Documents scope and acknowledges limitations; some self-reflection on approach; does not deeply examine own design for power reproduction
https://activisthandbook.org,Activist Handbook,C5,known_funders,Shuttleworth; Mozilla; OSF; volunteer community,Foundation backing — moderate C5; underdog_signal=true but major foundation backing reduces,4,6,Major foundation backing (Shuttleworth/Mozilla/OSF) reduces C5; community-volunteer model partially offsets
https://activisthandbook.org,Activist Handbook,C6,governance_model,community-governed wiki; collaborative content governance; open contribution model,Community-governed wiki = "involves" level on IAP2 spectrum,6,12,Community governance of wiki content = genuine "involves" level; collaborative content creation and governance
https://github.com/blacksky-algorithms/rsky,rsky,C1,scraped_description,community safety and self-governance as explicit design goals for AT Protocol,Explicit design for community self-governance redistributes platform safety power — medium C1,6,12,Community safety and self-governance as stated design goals = structural correction of platform moderation power; medium C1
https://github.com/blacksky-algorithms/rsky,rsky,C2,communities_served,developers; platform users; communities building on AT Protocol,Developers and platform users broadly — medium C2,9,20,Prioritises safety and self-governance for communities building on AT Protocol; some specificity for communities excluded from safe platform governance
https://github.com/blacksky-algorithms/rsky,rsky,C3,contributor_governance,open contribution model with community review; community safety standards,Community review and safety standards = genuine participatory governance,6,12,Community-driven moderation and safety standards = genuine participatory engagement; open contribution; one solid lifecycle stage
https://github.com/blacksky-algorithms/rsky,rsky,C4,documented_limitations,early-stage implementation; limited production deployment; AT Protocol dependency,Documents early-stage limitations honestly — medium C4,6,20,Documents limitations including early-stage status and ecosystem dependency; honest about what is not yet achieved; medium C4
https://github.com/blacksky-algorithms/rsky,rsky,C5,org_type,Grassroots/indie; community-driven/volunteer; no institutional funding; underdog_signal=true,Grassroots indie project with no institutional funding — high C5,6,6,Grassroots/indie; community-driven/volunteer; funding_verified=false; underdog_signal=true; maximum C5
https://github.com/blacksky-algorithms/rsky,rsky,C6,governance_model,community_ownership=true; community self-governance as core feature,Community self-governance as core feature = "collaborates" level,7,12,Community self-governance embedded in design = "collaborates" level; formal governance model for AT Protocol communities
https://all-our-ideas.citizens.is,All Our Ideas,C1,government_partnerships,Iceland participatory budgeting and policy consultation; formal government consultation mechanism,Formal participatory consultation mechanism with documented government use — medium-high C1,7,12,Iceland government deployment for policy consultation = formal mechanism with policy outcomes; formal participatory consultation
https://all-our-ideas.citizens.is,All Our Ideas,C2,communities_served,citizens; policymakers; Iceland deployment,Citizens broadly — medium C2; generic beneficiaries,7,20,Citizens and policymakers broadly; no specific named excluded population with named mechanism; medium C2
https://all-our-ideas.citizens.is,All Our Ideas,C3,government_partnerships,Iceland deployment; participatory crowdsourcing methodology; documented civic use,Documented participatory crowdsourcing in civic context — one to two genuine stages,7,12,Iceland deployment documents genuine civic engagement; crowdsourcing methodology = participatory; one solid lifecycle stage
https://all-our-ideas.citizens.is,All Our Ideas,C4,governance_model,Democratic governance with citizen input; open-source codebase; some limitations,Some governance documentation — medium-low C4,5,20,Democratic framing but limited self-examination of own design for power reproduction; limited limitations documentation visible
https://all-our-ideas.citizens.is,All Our Ideas,C5,known_funders,Omidyar Network; National Science Foundation,Foundation backing — moderate C5,3,6,Omidyar/NSF = established foundation backing; not grassroots
