rank,project_name,url,avg_score,stdev,coverage
46,Your Priorities,https://yrpri.org,50.79,16.48,17
47,Internet Archive Wayback Machine,https://web.archive.org,50.69,16.59,17
48,Logos,https://logos.co/,50.37,14.23,17
49,Parti,https://parti.xyz,50.24,11.06,17
50,Mozilla Data Collective,https://datacollective.mozillafoundation.org/,49.94,13.84,17
51,Participa (Podemos),https://github.com/podemos-info/participa,49.89,13.61,17
52,GlobaLeaks,https://www.globaleaks.org,49.41,14.58,17
53,Principles for Public Participation in Procurement of AI,https://p4ai.net,49.41,14.44,17
54,Open Collective,https://opencollective.com,49.29,13.53,17
55,Interoperable Deliberative Tools,https://metagov.org/projects/interop,48.98,14.23,17
56,Ethelo,https://ethelo.com,48.85,16.8,17
57,ОПОРА (Opora),https://www.oporaua.org,48.67,14.24,17
58,PlaceCal,https://github.com/geeksforsocialchange/placecal,48.65,14.05,17
59,All Our Ideas,https://all-our-ideas.citizens.is,48.47,12.77,17
60,Community Notes (Birdwatch) Analysis Tool,https://github.com/travisbrown/birdwatch,48.35,18.12,17
61,Stanford Participatory Budgeting Platform,https://github.com/stanfordcdt/pb,48.29,12.48,17
62,RxC Quadratic Voting,https://quadraticvote.radicalxchange.org,48.08,13.98,17
63,Martus,https://www.martus.org,48.0,16.02,17
64,Pursuance Project,https://pursuanceproject.org,47.94,12.53,17
65,CKAN,https://ckan.org,47.92,16.92,17
66,Open Science Framework,https://osf.io,47.79,15.76,17
67,Wikidata,https://www.wikidata.org,47.56,14.77,17
68,SecureDrop,https://securedrop.org,47.56,16.27,17
69,Activist Handbook,https://activisthandbook.org/,47.28,11.72,17
70,Populate Tools,https://github.com/populatetools,46.95,13.61,17
71,Mastodon C,https://www.mastodonc.com,46.9,14.16,17
72,OpenBudgets.eu,https://openbudgets.eu,46.9,14.59,17
73,OpenProcurement,https://openprocurement.io,46.76,19.82,17
74,One Project,https://oneproject.org/,46.69,11.78,17
75,LittleSis,https://littlesis.org,46.46,12.64,17
76,Tor Project,https://www.torproject.org,46.37,17.88,17
77,WhatDoTheyKnow,https://www.whatdotheyknow.com,46.35,15.73,17
78,Contracts for Data Collaboration,https://contractsfordatacollaboration.org,46.29,15.5,17
79,RxC Voice,https://github.com/radicalxchange/rxc-voice,46.29,10.92,17
80,Tracka,https://yourtracka.org,46.26,8.67,17
81,Security First / Umbrella,https://secfirst.org,46.18,15.1,17
82,Campaign Tracker,https://www.campaigntracker.nl/en,46.15,15.92,17
83,OA.Works,https://oa.works/,46.15,15.72,17
84,FixMyStreet,https://www.fixmystreet.com,46.12,12.47,17
85,The DAO (Standard DAO Framework),https://github.com/vbuterin/dao,46.1,12.15,17
86,The Government Says,https://thegovernmentsays.com,46.07,16.7,17
87,Coral,https://coralproject.net,46.01,16.41,17
88,Open Referral UK,https://openreferraluk.org,45.85,15.75,17
89,VFRAME,https://vframe.io,45.8,15.26,17
90,TheyWorkForYou,https://www.theyworkforyou.com,45.78,12.43,17
91,Groupthink (OpenPolitics Votebot),https://github.com/openpolitics/groupthink,45.69,15.18,17
92,Channel.org,https://channel.org,45.15,14.77,17
93,oTree,https://www.otree.org,44.89,16.16,17
94,Relational Tech Project,https://relationaltechproject.org,44.77,13.58,17
95,openparliament.ca,https://openparliament.ca/,44.76,15.28,17
96,Nym,https://nymtech.net,44.72,15.82,17
97,Gapminder Worldview Upgrader,https://upgrader.gapminder.org,44.56,20.87,17
98,Murmurations Protocol,https://murmurations.network,44.43,14.16,17
99,DISARM Frameworks,https://github.com/disarmfoundation/disarmframeworks,44.42,18.87,17
100,sourceAFRICA,https://sourceafrica.net,44.25,14.8,17
101,Cortico,https://cortico.ai/platform,44.21,11.58,17
102,GovTrack.us,https://www.govtrack.us,44.19,11.9,17
103,Pastecal,https://github.com/kazad/pastecal,44.19,13.72,17
104,Discourse,https://www.discourse.org,44.16,13.12,17
105,Civic Tech Field Guide,https://civictech.guide,44.14,7.49,17
106,Diia,https://expo.diia.gov.ua,44.05,15.44,17
107,Tactical Data Engagement,https://communities.sunlightfoundation.com/methodology,43.9,13.8,17
108,Humble Data Workshop,https://humbledata.org,43.56,15.06,17
109,Rahvaalgatus,https://github.com/rahvaalgatus/rahvaalgatus,43.51,12.05,17
110,ClimateAction.Tech,https://climateaction.tech,43.32,14.24,17
111,Strike Map,https://strikemap.org,43.31,11.85,17
112,OSINT Framework,https://osintframework.com,43.29,13.84,17
113,Unpaywall Browser Extension,https://unpaywall.org/products/extension,42.88,16.12,17
114,Open Letter,https://openletter.earth,42.84,16.06,17
115,Teaching Public Service in the Digital Age,https://www.teachingpublicservice.digital,42.74,16.54,17
116,docs.plus,https://docs.plus,42.74,11.73,17
117,Awesome UK Government Datasets,https://github.com/i-dot-ai/awesome-gov-datasets,42.52,14.1,17
118,PolicyKit,https://policykit.org,42.51,11.12,17
119,Fairbnb.coop,https://fairbnb.coop,42.28,14.19,17
120,deliberAIde,https://www.deliberaide.com,42.26,11.07,17
121,Aragon,https://aragon.org,42.21,13.35,17
122,CAN/DGSI 127 Age Assurance Standard,https://dgc-cgn.org/product/can-dgsi-127/,42.2,0.0,1
123,arXiv,https://arxiv.org,42.19,10.19,17
124,NumFOCUS,https://numfocus.org,42.1,16.38,17
125,The Commons Social Change Library,https://commonslibrary.org,42.05,12.69,17
126,Turkopticon,https://turkopticon.ucsd.edu,42.01,15.7,17
127,Land Explorer,https://landexplorer.coop,41.92,10.02,17
128,WriteToThem,https://www.writetothem.com,41.89,8.41,17
129,Public AI Inference Utility,https://publicai.co/,41.52,15.98,17
130,Agencies for Good,https://www.agenciesforgood.org,41.38,12.33,17
131,Snowdrift.coop,https://snowdrift.coop,41.37,15.69,17
132,MapIt,https://mapit.mysociety.org,41.31,13.11,17
133,UrbanistAI,https://site.urbanistai.com,41.21,12.83,17
134,Bluesky,https://bsky.app,41.21,17.91,17
135,Monitor Mamdani,https://monitormamdani.com/,41.05,9.5,17
136,The Engine Room Library,https://library.theengineroom.org,41.03,14.81,17
137,UK Housing Data Standards,https://hact.org.uk/tools-and-services/uk-housing-data-standards,41.0,14.12,17
138,rsky,https://github.com/blacksky-algorithms/rsky,40.94,12.78,17
139,Open Access – Transparency International UK,https://openaccess.transparency.org.uk,40.88,8.36,17
140,Consent-O-Matic,https://github.com/cavi-au/consent-o-matic,40.86,14.01,17
141,ORCID,https://orcid.org,40.84,15.27,17
142,Democracy Club Developer API,https://developers.democracyclub.org.uk/api/v1,40.84,12.15,17
143,Harmonica,https://harmonica.chat/,40.79,10.28,17
144,Go Vocal,https://www.govocal.com,40.75,12.22,17
145,ShineYourEye,https://www.shineyoureye.org,40.7,10.14,16
146,CrowdJustice,https://www.crowdjustice.com,40.69,13.14,17
147,WhatGov,https://www.whatgov.co.uk,40.59,13.68,17
148,CoTech,https://coops.tech,40.56,10.19,17
149,Open Data Communities,https://opendatacommunities.org,40.55,15.58,17
150,Who Targets Me Trends,https://trends.whotargets.me,40.4,17.49,17
151,Abstract Wikipedia,https://meta.wikimedia.org/wiki/abstract_wikipedia,40.15,13.19,17
152,OpenElections Leaflet Scraper and Parser,https://github.com/thicknavyrain/uk_elections_leaflets,39.96,12.41,17
153,Agreement Engine,https://medium.com/metagov/introducing-the-agreement-engine-bf03b6d5c16c,39.95,9.84,17
154,Data Observation Toolkit (DOT),https://github.com/datakind/data-observation-toolkit,39.82,15.57,17
155,Privacy Badger,https://privacybadger.org,39.76,18.27,17
156,Give Food,https://www.givefood.org.uk,39.74,8.02,17
157,dDocs,https://ddocs.new/,39.52,13.09,17
158,Parallel Parliament,https://www.parallelparliament.co.uk,39.48,13.42,17
159,Journal of Open Source Software,https://joss.theoj.org,39.44,15.65,17
160,Sugartrail,https://github.com/ribenamaplesyrup/sugartrail,39.43,15.09,17
161,Members' Interests,https://membersinterests.org.uk,39.41,8.3,17
162,Parliament Watch Uganda,https://parliamentwatch.ug/,39.39,13.21,17
163,Community Tech,https://www.communitytech.network,39.33,11.01,16
164,Journalist Studio,https://journaliststudio.google.com,39.26,14.41,17
165,Bluesky Social,https://github.com/bluesky-social,39.24,15.12,17
166,Global Fact-Check Bot (GFC),https://globalfactcheck.bot/,39.24,19.27,17
167,In the News (Wikipedia),https://en.wikipedia.org/wiki/wikipedia:in_the_news,39.2,0.0,1
168,GRIM (Global Risk Simulator),https://github.com/sentinelteam/grim,39.18,13.57,17
169,Local Intelligence Hub,https://www.localintelligencehub.com,39.09,8.13,17
170,Theft Bisect,https://onodi.co/bisect/,39.08,13.48,17
171,Granitt,https://granitt.io,39.06,13.66,17
172,Pageviews Analysis,https://pageviews.wmcloud.org,39.05,15.7,17
173,Neighbourhood Warmth,https://www.mysociety.org/climate/neighbourhood-warmth,39.02,11.58,17
174,Modular Politics,https://arxiv.org/abs/2005.13701,39.01,13.77,17
175,Shareyourpaper.org,https://shareyourpaper.org,38.98,13.87,17
176,Frankenstein Bill,https://gordonguthrie.github.io/frankensteinbill,38.92,17.48,17
177,The Circuit,https://thecircuit.cc,38.76,13.68,17
178,meet.coop,https://www.meet.coop,38.72,10.19,17
179,Anna's Archive,https://annas-archive.pm,38.71,8.4,17
180,CharmVerse,https://charmverse.io/,38.71,12.26,17
181,Papertree,https://www.papertree.earth,38.69,13.38,17
182,Manifold Markets,https://manifold.markets,38.68,14.55,17
183,PlanIT,https://planit.org.uk,38.66,10.41,17
184,Kialo,https://kialo.com,38.45,11.2,17
185,youtube-dl,https://github.com/ytdl-org/youtube-dl,38.34,17.35,17
186,Humanitarian Data Exchange,https://data.humdata.org,38.31,14.26,17
187,Spacetube,https://spacetu.be,38.27,10.69,17
188,Organise,https://www.organise.org.uk,38.24,13.59,17
189,Collaborative Data Patterns,https://collaborative-data.theodi.org,38.23,9.49,17
190,Wikum,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,38.17,9.9,17
191,DAO Governance Surfaces,https://github.com/notchia/dao-governance-surfaces,38.06,13.51,17
192,Landlord Tech Watch,https://antievictionmappingproject.github.io/landlordtech,37.95,16.43,17
193,GOV.UK Forms,https://www.forms.service.gov.uk,37.91,12.95,17
194,Find local consultations,https://gov.uk/find-local-consultations,37.8,10.58,17
195,MP Twitter Bios,https://www.mptwitterbios.co.uk,37.74,13.8,17
196,Nyaaya,https://nyaaya.org,37.69,14.27,17
197,Radicle,https://radicle.xyz,37.65,13.3,17
198,postcodes.io,https://github.com/ideal-postcodes/postcodes.io,37.58,15.15,17
199,Open Council Data UK,https://opencouncildata.co.uk,37.35,14.88,17
200,GrantNav,https://grantnav.threesixtygiving.org,37.32,13.35,17
201,Moral Machine,https://moralmachine.net,37.29,13.25,17
202,Parse The Bill,https://parsethebill.com,37.24,12.95,17
203,Objector.ai,https://objector.ai,37.21,13.72,34
204,UK Policy Dojo,https://github.com/mikekelly/policy-dojo,37.09,13.6,17
205,GOV.UK One Login,https://www.sign-in.service.gov.uk,37.05,13.96,17
206,Full Fact AI,https://fullfact.org/ai,37.0,16.59,17
207,Metaculus,https://metaculus.com,36.89,12.39,17
208,Timecounts,https://timecounts.org,36.62,10.06,17
209,Viewpoints,https://viewpoints.xyz,36.55,11.46,17
210,Mapped,https://mapped.commonknowledge.coop,36.36,8.78,17
211,COTSI,https://cotsi.org/,36.3,0.0,1
212,River Sentiment Dashboard,https://riversentiment.app,36.25,10.43,17
213,EDGAR,https://github.com/bellingcat/edgar,36.15,14.87,17
214,Worker Info Exchange,https://www.workerinfoexchange.org,36.14,11.23,17
215,Atlas of Surveillance,https://atlasofsurveillance.org,36.13,13.21,17
216,OA.Report,https://oa.report,36.09,12.39,17
217,https://tracking-template-38b4c.web.app,https://tracking-template-38b4c.web.app,36.0,0.0,1
218,The Data Trusts Initiative,https://datatrusts.uk,35.94,10.41,17
219,PatCit,https://github.com/cverluise/patcit,35.89,14.41,17
220,Spartacus,https://spartacus.app,35.73,11.09,17
221,Hand-Written Petition Scanner,https://hand-written-petition-scanner.streamlit.app,35.56,9.06,17
222,Libertrium,https://liberopinion.com,35.52,10.26,17
223,CivicPress,https://civicpress.io/,35.36,16.23,17
224,Riseup,https://riseup.net,35.36,11.31,17
225,Idealist,https://idealist.org,35.18,9.74,17
226,GOV.UK Notify,https://www.notifications.service.gov.uk,35.01,14.3,17
227,Shine Your Eye,https://www.shineyoureye.org,35.0,0.0,1
228,Democracy Fund Open Source,https://www.dfos.com,34.82,11.05,17
229,CiviClick,https://civiclick.com,34.81,9.9,17
230,Choose a License,https://choosealicense.com,34.72,12.84,17
231,Schema.org,https://schema.org,34.54,15.39,17
232,Gender Pay Gap Service,https://gender-pay-gap.service.gov.uk,34.51,14.77,17
233,Empurrando Juntas (EJ),https://sobre.ejparticipe.org,34.51,11.64,17
234,Marks Out Of Tenancy,https://www.marksoutoftenancy.com,34.42,7.72,17
235,New_ Public Roundabout,https://newpublic.substack.com/p/introducing-roundabout-built-for,34.37,13.93,17
236,soweego,https://soweego.readthedocs.io,34.31,12.1,17
237,semanticClimate,https://semanticclimate.github.io,34.2,12.65,17
238,Remember to Vote,https://remembertovote.org.uk,34.07,7.55,17
239,DelibTech Network,https://www.demnext.org/projects/delibtech-network,34.0,0.0,1
240,MP Watch,https://www.mpwatch.org,33.88,8.49,17
241,Charity Digital Skills Report,https://charitydigitalskills.co.uk,33.79,9.77,17
242,In the news,https://en.wikipedia.org/wiki/wikipedia:in_the_news,33.73,14.58,16
243,Deliberation & Technology (DelibTech) Network,https://www.demnext.org/projects/delibtech-network,33.71,11.03,16
244,Kagi SlopStop,https://blog.kagi.com/slopstop,33.6,15.28,17
245,Beckton,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,33.46,13.26,17
246,GOV.UK Pay,https://www.payments.service.gov.uk,33.28,14.6,17
247,WardWatch,https://wardwatch.uk,33.16,11.52,17
248,Pear by Holepunch,https://docs.holepunch.to,33.11,13.34,17
249,Prolific,https://www.prolific.com,32.89,10.45,17
250,django-collaborative,https://github.com/propublica/django-collaborative,32.88,12.87,17
251,Turbo Phonebank,https://turbophonebank.com,32.75,7.59,17
252,whatsmeow,https://github.com/tulir/whatsmeow,32.67,15.06,17
253,Granicus,https://granicus.com/uk,32.65,12.93,17
254,Vote for Policies,https://voteforpolicies.org.uk,32.6,5.89,17
255,Nook CRM,https://nookcrm.com,32.59,14.28,17
256,Right To Know,https://right-to-know.org,32.51,8.85,17
257,Overton,https://overton.io,32.45,16.9,17
258,Entitledto,https://entitledto.co.uk,32.43,12.06,17
259,Turn2us Benefits Calculator,https://benefits-calculator.turn2us.org.uk,32.41,12.95,17
260,Fatebook,https://fatebook.io,32.35,10.1,17
261,RightDD,https://www.rightsdd.com,32.33,10.54,17
262,Nestr,https://nestr.io,32.21,10.03,17
263,Who Posted What?,https://whopostedwhat.com,32.18,16.18,17
264,Missing Numbers,https://missingnumbers.org,31.98,14.09,17
265,UK Parliament Developer Portal,https://developer.parliament.uk,31.75,11.58,17
266,DoNotPay,https://www.donotpay.com,31.65,14.23,17
267,Urbit,https://urbit.org,31.64,13.01,17
268,Membership,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,31.2,11.14,17
269,AISafety.info,https://aisafety.info,30.99,12.6,17
270,Public Media Stack,https://publicmediastack.com,30.96,11.51,17
271,Plinth,https://www.plinth.org.uk,30.95,10.94,17
272,Plausible Analytics,https://plausible.io,30.89,11.95,17
273,MyActionCenter,https://www.myaction.center,30.46,8.05,17
274,CAN/DGSI 127 - Age Assurance Technologies Standard,https://dgc-cgn.org/product/can-dgsi-127/,30.44,12.15,16
275,OpenOrigins,https://www.openorigins.com,30.43,16.68,17
276,The Accountability Project,https://publicaccountability.org,30.42,13.01,17
277,Service Manual,https://www.gov.uk/service-manual,30.26,12.9,16
278,GreenPT,https://greenpt.ai/,30.19,12.73,17
279,Local Insight,https://localinsight.org,30.16,11.6,17
280,Sci-Hub,https://sci-hub.se,30.15,9.76,17
281,GOV Reuse Library,https://dev.reuselibrary.service.justice.gov.uk/,30.01,13.28,17
282,OpenAudience,https://openaudience.org,30.0,12.79,17
283,Conservative Party Funding,https://conservativepartyfunding.co.uk,29.95,12.21,17
284,COTSI (Cyber Operational Threat Situational Intelligence),https://cotsi.org/,29.36,14.44,16
285,Violation Tracker UK,https://violationtrackeruk.goodjobsfirst.org,29.23,11.57,17
286,PostBug,https://postbug.com,29.12,8.17,17
287,User Research Library,https://research.localgov.digital,28.93,13.8,17
288,Esper,https://esper.com/product,28.88,15.04,17
289,DemTech Navigator,https://navigator.oii.ox.ac.uk,28.79,18.39,17
290,Citizens Advice Tableau Public Profile,https://public.tableau.com/app/profile/citizensadvice/vizzes,28.39,12.33,17
291,Responsible Tech Guide 2025,https://alltechishuman.org/responsible-tech-guide-2025,28.36,10.75,17
292,DoGooder,https://dogooder.co,28.21,11.66,17
293,Polimorphic,https://www.polimorphic.com,28.2,13.49,17
294,verification-report,,28.0,0.0,1
295,Community Tech Network,https://www.communitytech.network,28.0,0.0,1
296,Public Editor,https://www.publiceditor.io,27.92,11.5,17
297,Mapping.kids,https://mapping.kids,27.77,12.68,17
298,Registers and collaboration: making lists we can trust,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,27.75,10.75,17
299,Digital Account Management Toolkit,https://digitalcharitylab.org/product/digital-account-management-toolkit,27.72,11.85,17
300,Labour Xchange,https://labourxchange.uk,27.62,10.26,17
301,Local Deep Researcher,https://local-deep-researcher-hnmh.vercel.app/,27.57,10.83,17
302,FixMyBlock,https://fixmyblock.org,27.18,12.03,17
303,Shared Digital Guides,https://www.shareddigitalguides.org.uk,27.15,9.79,17
304,Understanding Your Morality,https://programs.clearerthinking.org/understanding-your-morality/,26.7,11.77,17
305,Whoisology,https://whoisology.com,26.65,10.51,17
306,FarmerChat,https://farmerchat.digitalgreen.org,26.65,14.82,17
307,Yoti,https://www.yoti.com,26.58,14.95,17
308,We Live It,https://www.welivedit.ai,26.58,12.29,17
309,Unknown,https://tracking-template-38b4c.web.app,26.24,5.13,5
310,Watch Duty,https://www.watchduty.org,26.22,10.83,17
311,Society for Hopeful Technologists,https://societyforhopefultechnologists.org,26.05,9.78,17
312,Dunadyne,https://dunadyne.org,26.02,12.14,17
313,Filmot,https://filmot.com,25.89,14.66,17
314,Keep It In The Community,https://plunkett.my.site.com/keepitinthecommunity/s,24.92,11.16,17
315,Fission Codes,https://github.com/fission-codes/fission-codes,24.91,12.1,17
316,CivicMatch,https://civicmatch.app,24.74,12.61,17
317,Dovetail,https://dovetail.network,24.72,12.13,17
318,PoliMonitor,https://www.polimonitor.com,24.58,9.48,17
319,Unknown Academic Paper (SSRN 5351275),https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,24.53,8.01,13
320,DeepSeek-V3,https://github.com/deepseek-ai/deepseek-v3,23.79,12.49,17
321,The Decelerator,https://decelerator.org.uk,23.24,11.21,17
322,GovWise,https://www.govwise.ai/en,23.09,13.3,17
323,Collab.Land,https://collab.land,23.04,10.16,17
324,Ladder Hub,https://ladderhub.org/,22.84,12.15,17
325,tracking-template-38b4c.web.app,https://tracking-template-38b4c.web.app,22.8,12.77,5
326,The Guide to Major Trusts 2025/26,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/,22.77,9.42,17
327,The List,https://the-list.uk,21.95,12.22,17
328,PolicyMogul,https://policymogul.com,21.59,11.62,17
329,Consciousness Evolution Operating System (ConSoc),https://www.consoc.io,20.4,9.85,17
330,WorkInCharities,https://www.workincharities.co.uk,17.94,9.64,17
