rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
202,https://policykit.org,PolicyKit,45,61.1,0,0.6299999999999999,MEDIUM,LOW,procedural,
203,https://developer.parliament.uk,UK Parliament Developer Portal,45,45.6,0,0.72,LOW,LOW,procedural,
204,https://turkopticon.ucsd.edu,Turkopticon,44.7,36.7,8,0.92,LOW,MEDIUM,criteria,
205,https://civictech.guide,Civic Tech Field Guide,44.4,44.4,0,0.92,LOW,LOW,criteria,
206,https://github.com/disarmfoundation/disarmframeworks,DISARM Frameworks,44.4,44.4,0,1.0,LOW,LOW,criteria,
207,https://idealist.org,Idealist,44.4,44.4,0,0.83,LOW,MEDIUM,criteria,
208,https://www.marksoutoftenancy.com,Marks Out Of Tenancy,44.4,44.4,0,0.92,LOW,LOW,criteria,
209,https://publicaccountability.org,The Accountability Project,44.4,44.4,0,0.75,LOW,LOW,criteria,
210,https://www.writetothem.com,WriteToThem,44.4,44.4,0,1.0,LOW,MEDIUM,criteria,
211,https://www.campaigntracker.nl/en,Campaign Tracker,43.7,56.7,-13,1.0,LOW,LOW,criteria,
212,https://openprocurement.io,OpenProcurement,43.6,35.6,8,1.0,LOW,MEDIUM,criteria,
213,https://blog.kagi.com/slopstop,Kagi SlopStop,43.4,34.4,9,0.83,LOW,LOW,modifier,
214,https://civiclick.com,CiviClick,43.3,43.3,0,0.75,LOW,LOW,criteria,
215,https://cortico.ai/platform,Cortico,43.3,43.3,0,1.0,LOW,LOW,criteria,
216,https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,43.3,43.3,0,0.83,LOW,LOW,criteria,
217,https://www.demnext.org/projects/delibtech-network,Deliberation & Technology (DelibTech) Network,43.3,43.3,0,0.83,LOW,LOW,criteria,
218,https://developers.democracyclub.org.uk/api/v1,Democracy Club Developer API,43.3,43.3,0,1.0,LOW,LOW,criteria,
219,https://localinsight.org,Local Insight,43.3,43.3,0,0.92,LOW,LOW,criteria,
220,https://mapping.kids,Mapping.kids,43.3,43.3,0,0.5,MEDIUM,NONE,criteria,
221,https://osf.io,Open Science Framework,43.3,43.3,0,0.92,LOW,MEDIUM,criteria,
222,https://hact.org.uk/tools-and-services/uk-housing-data-standards,UK Housing Data Standards,43.3,43.3,0,1.0,LOW,LOW,criteria,
223,https://programs.clearerthinking.org/understanding-your-morality/,Understanding Your Morality,43.3,43.3,0,0.83,LOW,LOW,criteria,
224,https://mapped.commonknowledge.coop,Mapped,43.1,51.1,-8,0.83,LOW,LOW,criteria,
225,https://trends.whotargets.me,Who Targets Me Trends,42.4,54.4,-12,0.92,LOW,LOW,criteria,
226,https://aisafety.info,AISafety.info,42.2,42.2,0,0.83,LOW,LOW,criteria,
227,https://expo.diia.gov.ua,Diia,42.2,42.2,0,1.0,LOW,LOW,criteria,
228,https://dogooder.co,DoGooder,42.2,42.2,0,0.6299999999999999,MEDIUM,LOW,criteria,
229,https://www.forms.service.gov.uk,GOV.UK Forms,42.2,42.2,0,1.0,LOW,LOW,criteria,
230,https://local-deep-researcher-hnmh.vercel.app/,Local Deep Researcher,42.2,42.2,0,0.3,HIGH,NONE,criteria,
231,https://github.com/cverluise/patcit,PatCit,42.2,42.2,0,0.83,LOW,LOW,criteria,
232,https://sci-hub.se,Sci-Hub,42.2,42.2,0,0.55,MEDIUM,NONE,criteria,
233,https://turbophonebank.com,Turbo Phonebank,42.0,50.0,-8,0.83,LOW,LOW,criteria,
234,https://metaculus.com,Metaculus,41.4,44.4,-3,0.72,LOW,LOW,criteria,
235,https://riversentiment.app,River Sentiment Dashboard,41.4,44.4,-3,0.83,LOW,LOW,criteria,
236,https://dovetail.network,Dovetail,41.1,41.1,0,0.83,LOW,LOW,criteria,
237,https://www.mastodonc.com,Mastodon C,41.1,41.1,0,1.0,LOW,HIGH,criteria,
238,https://monitormamdani.com/,Monitor Mamdani,41.1,41.1,0,0.83,LOW,LOW,criteria,
239,https://moralmachine.net,Moral Machine,41.1,41.1,0,0.83,LOW,LOW,criteria,
240,https://nookcrm.com,Nook CRM,41.1,41.1,0,0.83,LOW,LOW,criteria,
241,https://openaudience.org,OpenAudience,41.1,41.1,0,0.83,LOW,LOW,criteria,
242,https://www.publiceditor.io,Public Editor,41.1,41.1,0,0.55,MEDIUM,NONE,criteria,
243,https://remembertovote.org.uk,Remember to Vote,41.1,41.1,0,0.75,LOW,LOW,criteria,
