rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
35,https://snowdrift.coop,Snowdrift.coop,65.0,50.0,15,0.83,LOW,LOW,modifier,
36,https://aleph.occrp.org,Aleph (OCCRP),64.4,64.4,0,0.92,LOW,HIGH,criteria,
37,https://consulproject.org,CONSUL Democracy,64.4,64.4,0,1.0,LOW,MEDIUM,criteria,
38,https://github.com/travisbrown/birdwatch,Community Notes (Birdwatch) Analysis Tool,64.4,64.4,0,0.92,LOW,LOW,criteria,
39,https://communityrule.info,CommunityRule,64.4,64.4,0,1.0,LOW,LOW,criteria,
40,https://littlesis.org,LittleSis,64.4,64.4,0,0.92,LOW,MEDIUM,criteria,
41,https://getodk.org,ODK (Open Data Kit),64.4,64.4,0,1.0,LOW,MEDIUM,criteria,
42,https://unpaywall.org/products/extension,Unpaywall Browser Extension,64.4,64.4,0,0.75,LOW,MEDIUM,criteria,
43,https://www.whatgov.co.uk,WhatGov,64.4,64.4,0,0.92,LOW,LOW,criteria,
44,https://cobudget.com,Cobudget,63.6,55.6,8,1.0,LOW,HIGH,criteria,
45,https://decidim.org,Decidim,63.6,55.6,8,1.0,LOW,HIGH,criteria,
46,https://liquidfeedback.com,LiquidFeedback,63.6,55.6,8,1.0,LOW,MEDIUM,criteria,
47,https://opencouncildata.co.uk,Open Council Data UK,63.3,53.3,10,0.92,LOW,LOW,criteria,
48,https://www.mysociety.org/climate/neighbourhood-warmth,Neighbourhood Warmth,62.4,54.4,8,0.92,LOW,HIGH,criteria,
49,https://pageviews.wmcloud.org,Pageviews Analysis,62.2,62.2,0,0.83,LOW,LOW,criteria,
50,https://github.com/radicalxchange/rxc-voice,RxC Voice,62.2,62.2,0,0.83,LOW,LOW,criteria,
51,https://www.organise.org.uk,Organise,61.7,46.7,15,0.92,LOW,LOW,modifier,
52,https://activisthandbook.org/,Activist Handbook,61.3,53.3,8,0.83,LOW,LOW,criteria,
53,https://nymtech.net,Nym,61.3,53.3,8,0.83,LOW,LOW,criteria,
54,https://creativecommons.org,Creative Commons,61.2,52.2,9,1.0,LOW,HIGH,criteria,
55,https://all-our-ideas.citizens.is,All Our Ideas,61.1,61.1,0,0.83,LOW,LOW,criteria,
56,https://citizenos.com/platform/,Citizen OS,61.1,61.1,0,1.0,LOW,LOW,criteria,
57,https://upgrader.gapminder.org,Gapminder Worldview Upgrader,61.1,51.1,10,1.0,LOW,LOW,criteria,
58,https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,61.1,61.1,0,0.92,LOW,LOW,criteria,
59,https://adhocracy.plus,adhocracy+,61.1,61.1,0,1.0,LOW,LOW,criteria,
60,https://joss.theoj.org,Journal of Open Source Software,60.2,52.2,8,0.83,LOW,LOW,criteria,
61,https://github.com/populatetools,Populate Tools,60.2,52.2,8,0.92,LOW,LOW,criteria,
62,https://github.com/g0v/vue.vtaiwan.tw,vTaiwan,60.2,52.2,8,1.0,LOW,LOW,criteria,
63,https://www.mptwitterbios.co.uk,MP Twitter Bios,60.0,60.0,0,0.83,LOW,LOW,criteria,
64,https://objector.ai,Objector.ai,60.0,50.0,10,0.92,LOW,LOW,criteria,
65,https://www.objector.ai,Objector.ai,60.0,50.0,10,0.83,LOW,LOW,criteria,
66,https://opensupplyhub.org,Open Supply Hub,60.0,60.0,0,1.0,LOW,LOW,criteria,
67,https://parti.xyz,Parti,60.0,50.0,10,1.0,LOW,LOW,criteria,
68,https://policyengine.org/uk,PolicyEngine,60.0,60.0,0,1.0,LOW,LOW,criteria,
69,https://www.teachingpublicservice.digital,Teaching Public Service in the Digital Age,60.0,60.0,0,0.92,LOW,LOW,criteria,
70,https://www.torproject.org,Tor Project,59.8,67.8,-8,1.0,LOW,HIGH,criteria,
71,https://www.otree.org,oTree,59.7,46.7,13,0.92,LOW,LOW,modifier,
72,https://openreferraluk.org,Open Referral UK,59.1,51.1,8,1.0,LOW,LOW,criteria,
73,https://osintframework.com,OSINT Framework,58.9,58.9,0,0.83,LOW,LOW,criteria,
74,https://openbudgets.eu,OpenBudgets.eu,58.9,58.9,0,1.0,LOW,LOW,criteria,
75,https://www.papertree.earth,Papertree,58.9,58.9,0,0.58,MEDIUM,NONE,criteria,
76,https://github.com/vbuterin/dao,The DAO (Standard DAO Framework),58.9,58.9,0,0.83,LOW,LOW,criteria,
77,https://docs.plus,docs.plus,58.9,58.9,0,0.75,LOW,LOW,criteria,
78,https://sourceafrica.net,sourceAFRICA,58.9,58.9,0,0.83,LOW,LOW,criteria,
79,https://github.com/ytdl-org/youtube-dl,youtube-dl,58.4,54.4,4,0.83,LOW,MEDIUM,criteria,
80,https://commonslibrary.org,The Commons Social Change Library,58.3,53.3,5,0.83,LOW,LOW,criteria,
81,https://www.agenciesforgood.org,Agencies for Good,58.0,50.0,8,0.83,LOW,LOW,criteria,
