rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
15,https://parti.xyz,Parti,58.3,48.3,10,0.86,LOW,LOW,modifier,"Interesting project, though the organisational model is a plus"
16,https://getodk.org,ODK (Open Data Kit),57.6,51.6,6,0.86,LOW,HIGH,criteria,"There's genuine value here, though the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
17,https://landexplorer.coop,Land Explorer,57.5,47.5,10,0.86,LOW,LOW,modifier,"Decent work, but the organisational model is a plus"
18,https://github.com/populatetools,Populate Tools,57.4,51.4,6,0.86,LOW,LOW,criteria,"Some things to like, though the organisational model is a plus"
19,https://ciudadaniai.org,Fundación Ciudadanía Inteligente,57.1,47.1,10,0.86,LOW,LOW,modifier,"Partly aligned with what I care about, but the organisational model is a plus"
20,https://www.ushahidi.com,Ushahidi,57.1,47.1,10,0.86,LOW,HIGH,modifier,"Interesting project, though the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
21,https://creativecommons.org,Creative Commons,57.0,51.0,6,0.86,LOW,LOW,criteria,"There's genuine value here, though the organisational model is a plus"
22,https://opensupplyhub.org,Open Supply Hub,56.5,50.5,6,0.86,LOW,LOW,criteria,"Decent work, but the organisational model is a plus"
23,https://www.shareddigitalguides.org.uk,Shared Digital Guides,56.5,46.5,10,0.86,LOW,LOW,modifier,"Some things to like, though the organisational model is a plus"
24,https://snowdrift.coop,Snowdrift.coop,56.4,50.4,6,0.86,LOW,LOW,criteria,"Partly aligned with what I care about, but the organisational model is a plus"
25,https://adhocracy.plus,adhocracy+,56.3,46.3,10,0.86,LOW,LOW,modifier,"Interesting project, though the organisational model is a plus"
26,https://decidim.org,Decidim,56.3,46.3,10,0.86,LOW,HIGH,modifier,"There's genuine value here, though the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
27,https://www.mysociety.org/climate/neighbourhood-warmth,Neighbourhood Warmth,56.2,46.2,10,0.86,LOW,HIGH,modifier,"Decent work, but the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
28,https://www.shineyoureye.org,ShineYourEye,56.1,46.1,10,0.86,LOW,LOW,modifier,"Some things to like, though the organisational model is a plus"
29,https://github.com/mastodon/mastodon,Mastodon,55.9,45.9,10,0.86,LOW,HIGH,modifier,"Partly aligned with what I care about, but the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
30,https://www.openownership.org,Open Ownership,55.8,45.8,10,0.86,LOW,LOW,modifier,"Interesting project, though the organisational model is a plus"
31,https://metagov.org/projects/interop,Interoperable Deliberative Tools,55.7,49.7,6,0.86,LOW,LOW,criteria,"There's genuine value here, though the organisational model is a plus"
32,https://algorithmwatch.org,AlgorithmWatch,55.2,45.2,10,0.86,LOW,LOW,modifier,"Decent work, but the organisational model is a plus"
33,https://www.whatgov.co.uk,WhatGov,55.1,45.1,10,0.86,LOW,LOW,modifier,"Some things to like, though the organisational model is a plus"
34,https://www.loomio.org,Loomio,54.9,44.9,10,0.86,LOW,HIGH,modifier,"Partly aligned with what I care about, but the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
35,https://www.open-contracting.org,Open Contracting Partnership,54.8,44.8,10,0.86,LOW,LOW,modifier,"Interesting project, though the organisational model is a plus"
36,https://trends.whotargets.me,Who Targets Me Trends,54.6,44.6,10,0.86,LOW,LOW,modifier,"There's genuine value here, though the organisational model is a plus"
37,https://web.archive.org,Internet Archive Wayback Machine,54.6,44.6,10,0.86,LOW,LOW,modifier,"Decent work, but the organisational model is a plus"
38,https://civicrm.org,CiviCRM,54.1,48.1,6,0.86,LOW,LOW,criteria,"Some things to like, though the organisational model is a plus"
39,https://www.hotosm.org,Humanitarian OpenStreetMap Team (HOT),53.9,43.9,10,0.86,LOW,HIGH,modifier,"Partly aligned with what I care about, but the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
40,https://www.localintelligencehub.com,Local Intelligence Hub,53.8,47.8,6,0.86,LOW,LOW,criteria,"Interesting project, though the organisational model is a plus"
41,https://datacollective.mozillafoundation.org,Mozilla Data Collective,53.6,47.6,6,0.86,LOW,LOW,criteria,"There's genuine value here, though the organisational model is a plus"
42,https://numfocus.org,NumFOCUS,53.6,47.6,6,0.86,LOW,LOW,criteria,"Decent work, but the organisational model is a plus"
43,https://p4ai.net,Principles for Public Participation in Procurement of AI,53.5,47.5,6,0.86,LOW,LOW,criteria,"Some things to like, though the organisational model is a plus"
44,https://github.com/datakind/data-observation-toolkit,Data Observation Toolkit (DOT),52.8,46.8,6,0.86,LOW,LOW,criteria,"Partly aligned with what I care about, but the organisational model is a plus"
45,https://newpublic.substack.com/p/introducing-roundabout-built-for,New_ Public Roundabout,52.8,42.8,10,0.86,LOW,LOW,modifier,"Interesting project, though the organisational model is a plus"
46,https://policyengine.org/uk,PolicyEngine,52.8,46.8,6,0.86,LOW,LOW,criteria,"There's genuine value here, though the organisational model is a plus"
47,https://www.dfos.com,Democracy Fund Open Source,52.4,46.4,6,0.86,LOW,LOW,criteria,"Decent work, but the organisational model is a plus"
48,https://www.torproject.org,Tor Project,52.4,46.4,6,0.86,LOW,HIGH,criteria,"Some things to like, though the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
49,https://all-our-ideas.citizens.is,All Our Ideas,52.3,46.3,6,0.86,LOW,LOW,criteria,"Partly aligned with what I care about, but the organisational model is a plus"
50,https://alaveteli.org,Alaveteli,52.1,50.1,2,0.86,LOW,HIGH,criteria,"Interesting project, though the organisational model is a plus. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
51,https://pursuanceproject.org,Pursuance Project,52.1,46.1,6,0.86,LOW,LOW,criteria,"There's genuine value here, though the organisational model is a plus"
52,https://ecnl.org/publications/framework-meaningful-engagement-20?mc_cid=b1c5158063&mc_eid=a09c64ec38,Framework for Meaningful Engagement 2.0,51.9,45.9,6,0.86,LOW,LOW,criteria,"Decent work, but the organisational model is a plus"
53,https://channel.org,Channel.org,51.8,41.8,10,0.86,LOW,LOW,modifier,"Some things to like, though the organisational model is a plus"
54,https://matrix.org,Matrix,51.7,41.7,10,0.86,LOW,LOW,modifier,"Partly aligned with what I care about, but the organisational model is a plus"
55,https://github.com/openpolitics/groupthink,Groupthink (OpenPolitics Votebot),51.2,51.2,0,0.86,LOW,LOW,criteria,"Interesting project, though partial alignment — some criteria hit, others don't"
56,https://opencouncil.network,Open Council Network,51.1,45.1,6,0.86,LOW,LOW,criteria,"There's genuine value here, though the organisational model is a plus"
57,https://murmurations.network,Murmurations Protocol,50.6,40.6,10,0.86,LOW,LOW,modifier,"Decent work, but the organisational model is a plus"
58,https://oneproject.org,One Project,50.6,40.6,10,0.86,LOW,LOW,modifier,"Some things to like, though the organisational model is a plus"
59,https://voteforpolicies.org.uk,Vote for Policies,50.6,40.6,10,0.86,LOW,LOW,modifier,"Partly aligned with what I care about, but the organisational model is a plus"
60,https://aleph.occrp.org,Aleph (OCCRP),50.5,40.5,10,0.86,LOW,LOW,modifier,"Interesting project, though the organisational model is a plus"
61,https://fullfact.org/ai,Full Fact AI,50.5,40.5,10,0.86,LOW,LOW,modifier,"There's genuine value here, though the organisational model is a plus"
62,https://www.campaigntracker.nl/en,Campaign Tracker,50.5,40.5,10,0.86,LOW,LOW,modifier,"Decent work, but the organisational model is a plus"
63,https://ddocs.new,dDocs,50.2,50.2,0,0.86,LOW,LOW,criteria,"Some things to like, though partial alignment — some criteria hit, others don't"
64,https://www.whatdotheyknow.com,WhatDoTheyKnow,50.1,44.1,6,0.86,LOW,LOW,criteria,"Partly aligned with what I care about, but the organisational model is a plus"
65,https://membersinterests.org.uk,Members' Interests,49.9,43.9,6,0.86,LOW,LOW,criteria,"The intent may be fine, but the fit with a political technology award isn't strong enough"
66,https://activisthandbook.org,Activist Handbook,49.8,43.8,6,0.86,LOW,LOW,criteria,"I can see what this is trying to do, but the fit with a political technology award isn't strong enough"
67,https://ckan.org,CKAN,49.8,43.8,6,0.86,LOW,HIGH,criteria,Not where I'd focus attention — the fit with a political technology award isn't strong enough. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely
68,https://okfn.org/en/projects/open-data-editor,Open Data Editor (ODE),49.8,43.8,6,0.86,LOW,HIGH,criteria,Hard to see the fit with my priorities — the fit with a political technology award isn't strong enough. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely
69,https://idealist.org,Idealist,49.7,43.7,6,0.86,LOW,LOW,criteria,Doesn't land for me — the fit with a political technology award isn't strong enough
70,https://secfirst.org,Security First / Umbrella,49.5,43.5,6,0.86,LOW,LOW,criteria,"The intent may be fine, but the fit with a political technology award isn't strong enough"
71,https://www.opensanctions.org,OpenSanctions,49.4,49.4,0,0.86,LOW,LOW,criteria,"I can see what this is trying to do, but the fit with a political technology award isn't strong enough"
72,https://www.workerinfoexchange.org,Worker Info Exchange,49.4,39.4,10,0.86,LOW,LOW,modifier,Not where I'd focus attention — the fit with a political technology award isn't strong enough
73,https://civiclick.com,CiviClick,49.3,43.3,6,0.86,LOW,LOW,criteria,Hard to see the fit with my priorities — the fit with a political technology award isn't strong enough
74,https://www.govtrack.us,GovTrack.us,49.1,43.1,6,0.86,LOW,HIGH,criteria,Doesn't land for me — the fit with a political technology award isn't strong enough. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely
75,https://www.meet.coop,meet.coop,49.1,39.1,10,0.86,LOW,LOW,modifier,"The intent may be fine, but the fit with a political technology award isn't strong enough"
76,https://www.theyworkforyou.com,TheyWorkForYou,49.1,43.1,6,0.86,LOW,LOW,criteria,"I can see what this is trying to do, but the fit with a political technology award isn't strong enough"
77,https://ladderhub.org,Ladder Hub,49.0,39.0,10,0.86,LOW,LOW,modifier,Not where I'd focus attention — the fit with a political technology award isn't strong enough
78,https://thecircuit.cc,The Circuit,49.0,49.0,0,0.86,LOW,LOW,criteria,Hard to see the fit with my priorities — the fit with a political technology award isn't strong enough
79,https://www.agenciesforgood.org,Agencies for Good,49.0,43.0,6,0.86,LOW,LOW,criteria,Doesn't land for me — the fit with a political technology award isn't strong enough
80,https://developers.democracyclub.org.uk/api/v1,Democracy Club Developer API,48.9,38.9,10,0.86,LOW,HIGH,modifier,"The intent may be fine, but the fit with a political technology award isn't strong enough. Popularity flag: well-documented and likely familiar to jury models — hold this score loosely"
81,https://parliamentwatch.ug,Parliament Watch Uganda,48.9,42.9,6,0.86,LOW,LOW,criteria,"I can see what this is trying to do, but the fit with a political technology award isn't strong enough"
