rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
255,https://planit.org.uk,PlanIT,45,49.0,-2,0.72,LOW,LOW,procedural,"PlanIT has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4, M6:-6."
256,https://policykit.org,PolicyKit,45,47.1,6,0.6299999999999999,MEDIUM,NONE,procedural,"PolicyKit has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
257,https://violationtrackeruk.goodjobsfirst.org,Violation Tracker UK,45,46.1,0,0.55,MEDIUM,NONE,procedural,"Violation Tracker UK has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together."
258,https://www.crowdjustice.com,CrowdJustice,45,54.9,0,0.72,LOW,MEDIUM,procedural,What draws me most to CrowdJustice is its focus on enabling people to organise without institutional support — the core of what I care about in political technology.
259,https://www.givefood.org.uk,Give Food,45,70.6,13,0.72,LOW,LOW,procedural,"What draws me most to Give Food is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+4."
260,https://fatebook.io,Fatebook,44.2,42.2,2,0.75,LOW,LOW,criteria,"Fatebook doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
261,https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,44.2,42.2,2,0.75,LOW,LOW,criteria,"DAO Governance Surfaces doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
262,https://medium.com/metagov/introducing-the-agreement-engine-bf03b6d5c16c,Agreement Engine,44.2,42.2,2,0.55,MEDIUM,NONE,criteria,"Agreement Engine doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
263,https://hact.org.uk/tools-and-services/uk-housing-data-standards,UK Housing Data Standards,44.1,44.1,0,1.0,LOW,LOW,criteria,UK Housing Data Standards doesn't score strongly here — partial alignment with my core criteria.
264,https://local-deep-researcher-hnmh.vercel.app/,Local Deep Researcher,44.1,44.1,0,0.3,HIGH,NONE,criteria,"Local Deep Researcher doesn't score strongly here — thin dossier makes assessment difficult. genuinely uncertain — thin dossier, cannot fully assess fit against my criteria."
265,https://programs.clearerthinking.org/understanding-your-morality/,Understanding Your Morality,44.1,44.1,0,0.75,LOW,LOW,criteria,"Understanding Your Morality doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+6, M6:-6."
266,https://en.wikipedia.org/wiki/wikipedia:in_the_news,In the news,43.3,37.3,6,0.67,MEDIUM,LOW,criteria,In the news doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+6.
267,https://choosealicense.com,Choose a License,43.2,41.2,2,0.75,LOW,MEDIUM,criteria,"Choose a License doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
268,https://github.com/blacksky-algorithms/rsky,rsky,43.2,41.2,2,0.75,LOW,LOW,criteria,"rsky doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
269,https://github.com/bluesky-social,Bluesky Social,43.2,41.2,2,0.75,LOW,HIGH,criteria,"Bluesky Social doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6. popularity-risk flag — Bluesky Social is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
270,https://osintframework.com,OSINT Framework,43.2,41.2,2,0.75,LOW,LOW,criteria,"OSINT Framework doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
271,https://github.com/bellingcat/edgar,EDGAR,43.1,43.1,0,0.75,LOW,HIGH,criteria,"EDGAR doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+4. popularity-risk flag — EDGAR is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
272,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,Registers and collaboration: making lists we can trust,43.1,47.1,-4,0.75,LOW,LOW,criteria,Registers and collaboration: making lists we can trust doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
273,https://www.gov.uk/service-manual,Service Manual,43.1,43.1,0,1.0,LOW,MEDIUM,criteria,Service Manual doesn't score strongly here — partial alignment with my core criteria.
274,https://navigator.oii.ox.ac.uk,DemTech Navigator,42.3,37.3,5,0.75,LOW,LOW,criteria,"DemTech Navigator doesn't score strongly here — partial alignment with my core criteria. modifiers: M1:+9, M4:-4."
275,https://voteforpolicies.org.uk,Vote for Policies,42.2,42.2,0,0.83,LOW,MEDIUM,criteria,Vote for Policies addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them.
276,https://www.plinth.org.uk,Plinth,42.2,42.2,0,1.0,LOW,LOW,criteria,Plinth doesn't score strongly here — partial alignment with my core criteria.
277,https://alltechishuman.org/responsible-tech-guide-2025,Responsible Tech Guide 2025,42.1,46.1,-4,0.75,LOW,LOW,criteria,Responsible Tech Guide 2025 doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
278,https://dunadyne.org,Dunadyne,42.1,46.1,-4,0.67,MEDIUM,LOW,criteria,"Dunadyne doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
279,https://globalfactcheck.bot/,Global Fact-Check Bot (GFC),42.1,46.1,-4,0.83,LOW,LOW,criteria,"Global Fact-Check Bot (GFC) doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
280,https://kialo.com,Kialo,42.1,46.1,-4,0.75,LOW,LOW,criteria,Kialo doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
281,https://gender-pay-gap.service.gov.uk,Gender Pay Gap Service,42.0,48.0,-6,1.0,LOW,LOW,modifier,"Gender Pay Gap Service does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+4."
282,https://dev.reuselibrary.service.justice.gov.uk/,GOV Reuse Library,41.2,41.2,0,0.75,LOW,LOW,criteria,"GOV Reuse Library doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+4."
283,https://sci-hub.se,Sci-Hub,41.2,41.2,0,0.55,MEDIUM,NONE,criteria,Sci-Hub doesn't score strongly here — partial alignment with my core criteria.
284,https://www.donotpay.com,DoNotPay,41.2,41.2,0,0.67,MEDIUM,LOW,criteria,"DoNotPay doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+6, M6:-6."
285,https://www.polimorphic.com,Polimorphic,41.2,41.2,0,0.92,LOW,LOW,criteria,Polimorphic doesn't score strongly here — partial alignment with my core criteria.
286,https://www.yoti.com,Yoti,41.2,41.2,0,0.92,LOW,LOW,criteria,"Yoti doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+6, M6:-6."
287,https://esper.com/product,Esper,41.1,43.1,-2,0.83,LOW,LOW,criteria,"Esper doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+4, M6:-6."
288,https://www.govwise.ai/en,GovWise,41.1,43.1,-2,0.75,LOW,LOW,criteria,"GovWise doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+4, M6:-6."
289,https://www.consoc.io,Consciousness Evolution Operating System (ConSoc),40.3,36.3,4,0.42,MEDIUM,NONE,criteria,Consciousness Evolution Operating System (ConSoc) doesn't score strongly here — thin dossier makes assessment difficult. modifiers: M5:+4.
290,https://farmerchat.digitalgreen.org,FarmerChat,40.2,40.2,0,0.75,LOW,LOW,criteria,"FarmerChat doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+6, M6:-6."
291,https://github.com/deepseek-ai/deepseek-v3,DeepSeek-V3,40.2,38.2,2,0.75,LOW,LOW,criteria,"DeepSeek-V3 doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
292,https://github.com/fission-codes/fission-codes,Fission Codes,40.2,38.2,2,0.75,LOW,LOW,criteria,"Fission Codes doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
293,https://github.com/tulir/whatsmeow,whatsmeow,40.2,40.2,0,0.5,MEDIUM,NONE,criteria,whatsmeow doesn't score strongly here — partial alignment with my core criteria.
294,https://radicle.xyz,Radicle,40.2,38.2,2,0.75,LOW,LOW,criteria,"Radicle doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
295,https://remembertovote.org.uk,Remember to Vote,40.2,40.2,0,0.67,MEDIUM,LOW,criteria,Remember to Vote addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them.
296,https://semanticclimate.github.io,semanticClimate,40.2,38.2,2,0.67,MEDIUM,LOW,criteria,"semanticClimate doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
297,https://snowdrift.coop,Snowdrift.coop,40.2,38.2,2,0.83,LOW,LOW,criteria,"Snowdrift.coop doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
298,https://entitledto.co.uk,Entitledto,39.2,41.2,-2,0.72,LOW,MEDIUM,criteria,"Entitledto doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+4, M6:-6."
299,https://the-list.uk,The List,39.2,39.2,0,0.83,LOW,LOW,criteria,The List doesn't score strongly here — partial alignment with my core criteria.
300,https://policymogul.com,PolicyMogul,39.1,43.1,-4,0.67,MEDIUM,LOW,criteria,PolicyMogul doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
301,https://docs.holepunch.to,Pear by Holepunch,38.3,36.3,2,0.75,LOW,LOW,criteria,"Pear by Holepunch doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
302,https://labourxchange.uk,Labour Xchange,38.2,38.2,0,0.83,LOW,LOW,criteria,Labour Xchange doesn't score strongly here — partial alignment with my core criteria.
303,https://whopostedwhat.com,Who Posted What?,38.2,40.2,-2,0.75,LOW,MEDIUM,criteria,"Who Posted What? doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
304,https://benefits-calculator.turn2us.org.uk,Turn2us Benefits Calculator,37.3,37.3,0,0.83,LOW,MEDIUM,criteria,Turn2us Benefits Calculator doesn't score strongly here — partial alignment with my core criteria.
305,https://publicmediastack.com,Public Media Stack,37.2,41.2,-4,0.75,LOW,LOW,criteria,Public Media Stack doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
306,https://mapping.kids,Mapping.kids,36.3,36.3,0,0.42,MEDIUM,NONE,criteria,Mapping.kids doesn't score strongly here — thin dossier makes assessment difficult.
307,https://www.watchduty.org,Watch Duty,36.3,36.3,0,0.75,LOW,LOW,criteria,Watch Duty doesn't score strongly here — partial alignment with my core criteria.
308,https://filmot.com,Filmot,36.2,40.2,-4,0.67,MEDIUM,LOW,criteria,"Filmot doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4, M5:+6."
309,https://dovetail.network,Dovetail,34.3,36.3,-2,0.75,LOW,LOW,criteria,"Dovetail doesn't score strongly here — partial alignment with my core criteria. modifiers: M5:+4, M6:-6."
310,https://ladderhub.org/,Ladder Hub,34.3,34.3,0,0.67,MEDIUM,LOW,criteria,Ladder Hub doesn't score strongly here — partial alignment with my core criteria.
311,https://github.com/mikekelly/policy-dojo,UK Policy Dojo,34.2,38.2,-4,0.83,LOW,LOW,criteria,UK Policy Dojo doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
312,https://collab.land,Collab.Land,33.3,33.3,0,0.75,LOW,LOW,criteria,Collab.Land doesn't score strongly here — partial alignment with my core criteria.
313,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/,The Guide to Major Trusts 2025/26,33.3,33.3,0,0.75,LOW,MEDIUM,criteria,The Guide to Major Trusts 2025/26 doesn't score strongly here — partial alignment with my core criteria.
314,https://whoisology.com,Whoisology,33.2,40.2,-7,0.75,LOW,LOW,modifier,"Whoisology doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-7, M5:+6."
315,https://github.com/ytdl-org/youtube-dl,youtube-dl,32.3,36.3,-4,0.75,LOW,MEDIUM,criteria,youtube-dl doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
316,https://publicaccountability.org,The Accountability Project,32.3,36.3,-4,0.75,LOW,LOW,criteria,The Accountability Project doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
317,https://urbit.org,Urbit,32.3,36.3,-4,0.75,LOW,LOW,criteria,Urbit doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
318,https://www.publiceditor.io,Public Editor,31.3,35.3,-4,0.55,MEDIUM,NONE,criteria,Public Editor doesn't score strongly here — partial alignment with my core criteria. modifiers: M4:-4.
319,https://www.workincharities.co.uk,WorkInCharities,29.3,35.3,-6,0.67,MEDIUM,LOW,modifier,WorkInCharities doesn't score strongly here — partial alignment with my core criteria. modifiers: M6:-6.
320,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,Unknown Academic Paper (SSRN 5351275),N/A,N/A,0,0.1,HIGH,NONE,abstained,I cannot score Unknown Academic Paper (SSRN 5351275) — the dossier is too thin to allow any reasonable inference. Abstaining.
321,https://tracking-template-38b4c.web.app,Unknown,N/A,N/A,0,0.08,HIGH,NONE,abstained,I cannot score Unknown — the dossier is too thin to allow any reasonable inference. Abstaining.
