rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
107,https://objector.ai,Objector.ai,61.9,54.9,7,0.92,LOW,LOW,criteria,"Objector.ai addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+4."
108,https://creativecommons.org,Creative Commons,61.8,59.8,2,1.0,LOW,HIGH,criteria,"Creative Commons does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+6. popularity-risk flag — Creative Commons is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
109,https://right-to-know.org,Right To Know,61.0,52.0,9,0.92,LOW,LOW,criteria,What draws me most to Right To Know is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
110,https://www.deliberaide.com,deliberAIde,61.0,52.0,9,1.0,LOW,LOW,criteria,"deliberAIde has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
111,https://opendigitalplanning.org/,Open Digital Planning,60.9,55.9,5,1.0,LOW,LOW,criteria,Open Digital Planning addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M3:+5.
112,https://www.govtrack.us,GovTrack.us,60.9,56.9,4,1.0,LOW,MEDIUM,criteria,GovTrack.us addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
113,https://www.workerinfoexchange.org,Worker Info Exchange,60.9,55.9,5,0.92,LOW,LOW,criteria,"What draws me most to Worker Info Exchange is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M4:-4."
114,https://github.com/huridocs,HURIDOCS,60.8,58.8,2,1.0,LOW,MEDIUM,criteria,"HURIDOCS does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+6."
115,https://moralmachine.net,Moral Machine,60.8,58.8,2,0.83,LOW,LOW,criteria,"Moral Machine demonstrates the epistemic rigour I look for — explicit about what it measures, how it knows if it works, and where its limits are. modifiers: M4:-4, M5:+6."
116,https://opencouncildata.co.uk,Open Council Data UK,60.8,57.8,3,0.83,LOW,LOW,criteria,"Open Council Data UK addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M4:-4."
117,https://github.com/geeksforsocialchange/placecal,PlaceCal,60.1,45.1,15,0.75,LOW,LOW,modifier,"PlaceCal has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
118,https://library.theengineroom.org,The Engine Room Library,60.0,51.0,9,0.75,LOW,LOW,criteria,"The Engine Room Library has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9."
119,https://decidim.org,Decidim,59.9,53.9,6,1.0,LOW,HIGH,criteria,Decidim addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+6. popularity-risk flag — Decidim is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower.
120,https://ecnl.org/publications/framework-meaningful-engagement-20?mc_cid=b1c5158063&mc_eid=a09c64ec38,Framework for Meaningful Engagement 2.0,59.9,52.9,7,0.92,LOW,LOW,criteria,"Framework for Meaningful Engagement 2.0 has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+5, M4:-4."
121,https://www.notifications.service.gov.uk,GOV.UK Notify,59.9,55.9,4,1.0,LOW,MEDIUM,criteria,GOV.UK Notify addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
122,https://www.teachingpublicservice.digital,Teaching Public Service in the Digital Age,59.9,53.9,6,0.83,LOW,LOW,criteria,"Teaching Public Service in the Digital Age has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
123,https://www.prolific.com,Prolific,59.7,63.7,-4,0.92,LOW,LOW,criteria,"Prolific demonstrates the epistemic rigour I look for — explicit about what it measures, how it knows if it works, and where its limits are. modifiers: M4:-4."
124,https://coops.tech,CoTech,59.1,46.1,13,0.75,LOW,LOW,modifier,"CoTech has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+4."
125,https://github.com/ideal-postcodes/postcodes.io,postcodes.io,59.0,50.0,9,0.75,LOW,LOW,criteria,"postcodes.io has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M4:-4."
126,https://openreferraluk.org,Open Referral UK,59.0,50.0,9,1.0,LOW,LOW,criteria,"Open Referral UK has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9."
127,https://www.objector.ai,Objector.ai,59.0,52.0,7,0.83,LOW,LOW,criteria,"Objector.ai has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+4."
128,https://www.torproject.org,Tor Project,59.0,51.0,8,1.0,LOW,HIGH,criteria,"Tor Project has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+8. popularity-risk flag — Tor Project is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
129,https://ckan.org,CKAN,58.9,56.9,2,1.0,LOW,HIGH,criteria,"CKAN has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+6. popularity-risk flag — CKAN is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
130,https://getodk.org,ODK (Open Data Kit),58.9,56.9,2,1.0,LOW,MEDIUM,criteria,"ODK (Open Data Kit) does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+6."
131,https://missingnumbers.org,Missing Numbers,58.9,53.9,5,0.92,LOW,LOW,criteria,"What draws me most to Missing Numbers is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M4:-4."
132,https://standards.theodi.org,Open Standards for Data Guidebook,58.9,56.9,2,1.0,LOW,LOW,criteria,"Open Standards for Data Guidebook does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+6."
133,https://github.com/i-dot-ai/awesome-gov-datasets,Awesome UK Government Datasets,58.8,58.8,0,0.92,LOW,LOW,criteria,"Awesome UK Government Datasets does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-4, M5:+4."
134,https://channel.org,Channel.org,58.1,43.1,15,0.75,LOW,LOW,modifier,"Channel.org has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
135,https://collaborative-data.theodi.org,Collaborative Data Patterns,58.1,43.1,15,0.67,MEDIUM,LOW,modifier,"Collaborative Data Patterns has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
136,https://docs.plus,docs.plus,58.1,43.1,15,0.67,MEDIUM,LOW,modifier,"docs.plus has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
137,https://github.com/kazad/pastecal,Pastecal,58.1,43.1,15,0.75,LOW,LOW,modifier,"Pastecal has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
138,https://aragon.org,Aragon,58.0,52.0,6,0.75,LOW,LOW,criteria,Aragon does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M5:+6.
139,https://fixmyblock.org,FixMyBlock,58.0,51.0,7,0.83,LOW,LOW,criteria,"What draws me most to FixMyBlock is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+4."
140,https://idealist.org,Idealist,58.0,50.0,8,0.75,LOW,MEDIUM,criteria,"Idealist has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+8."
141,https://openbudgets.eu,OpenBudgets.eu,58.0,52.0,6,1.0,LOW,LOW,criteria,OpenBudgets.eu does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M5:+6.
142,https://communities.sunlightfoundation.com/methodology,Tactical Data Engagement,57.9,53.9,4,1.0,LOW,LOW,criteria,"Tactical Data Engagement has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4."
143,https://osf.io,Open Science Framework,57.9,53.9,4,0.92,LOW,MEDIUM,criteria,"Open Science Framework has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M4:-4, M5:+8."
144,https://www.fixmystreet.com,FixMyStreet,57.9,53.9,4,1.0,LOW,MEDIUM,criteria,FixMyStreet addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
145,https://www.parallelparliament.co.uk,Parallel Parliament,57.8,57.8,0,0.75,LOW,LOW,criteria,"Parallel Parliament addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M4:-7."
146,https://riversentiment.app,River Sentiment Dashboard,57.0,48.0,9,0.75,LOW,LOW,criteria,"River Sentiment Dashboard has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+5, M5:+4."
147,https://sobre.ejparticipe.org,Empurrando Juntas (EJ),57.0,50.0,7,0.75,LOW,LOW,criteria,"Empurrando Juntas (EJ) has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+4."
148,https://spartacus.app,Spartacus,57.0,49.0,8,0.75,LOW,LOW,criteria,"Spartacus has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+8."
149,https://www.agenciesforgood.org,Agencies for Good,56.9,52.9,4,0.83,LOW,LOW,criteria,What draws me most to Agencies for Good is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M5:+4.
150,https://www.forms.service.gov.uk,GOV.UK Forms,56.9,52.9,4,1.0,LOW,LOW,criteria,"GOV.UK Forms has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+4."
151,https://viewpoints.xyz,Viewpoints,56.1,47.1,9,0.75,LOW,LOW,criteria,"Viewpoints has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M5:+6."
152,https://github.com/radicalxchange/rxc-voice,RxC Voice,56.0,50.0,6,0.75,LOW,LOW,criteria,RxC Voice addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+6.
153,https://oa.report,OA.Report,56.0,51.0,5,0.92,LOW,LOW,criteria,"OA.Report has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M1:+9, M4:-4."
154,https://www.sign-in.service.gov.uk,GOV.UK One Login,56.0,52.0,4,1.0,LOW,LOW,criteria,GOV.UK One Login addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
155,https://developers.democracyclub.org.uk/api/v1,Democracy Club Developer API,55.9,55.9,0,1.0,LOW,LOW,criteria,"Democracy Club Developer API addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M4:-4, M5:+4."
156,https://web.archive.org,Internet Archive Wayback Machine,55.9,56.9,-1,1.0,LOW,MEDIUM,criteria,"Internet Archive Wayback Machine does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M4:-7, M5:+6."
157,https://digitalcharitylab.org/product/digital-account-management-toolkit,Digital Account Management Toolkit,55.1,46.1,9,0.75,LOW,LOW,criteria,"What draws me most to Digital Account Management Toolkit is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
158,https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),55.0,49.0,6,0.83,LOW,LOW,criteria,"GRIM (Global Risk Simulator) has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M5:+6."
159,https://github.com/travisbrown/birdwatch,Community Notes (Birdwatch) Analysis Tool,55.0,48.0,7,0.92,LOW,LOW,criteria,"Community Notes (Birdwatch) Analysis Tool has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+5, M4:-4."
160,https://nymtech.net,Nym,55.0,49.0,6,0.75,LOW,LOW,criteria,"Nym has some of what I look for but doesn't land the full combination I care most about — participation infrastructure, evidence rigour, and democratic accessibility working together. modifiers: M3:+4, M4:-4."
