rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
27,https://parliamentwatch.ug/,Parliament Watch Uganda,74.6,67.6,7,0.75,LOW,LOW,criteria,"What draws me most to Parliament Watch Uganda is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+4."
28,https://bonfirenetworks.org/,Bonfire,73.9,55.9,18,0.83,LOW,LOW,modifier,"What draws me most to Bonfire is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+12, M5:+6."
29,https://mapped.commonknowledge.coop,Mapped,73.8,60.8,13,0.75,LOW,LOW,criteria,"What draws me most to Mapped is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+4."
30,https://www.martus.org,Martus,73.8,58.8,15,0.75,LOW,MEDIUM,modifier,"What draws me most to Martus is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
31,https://www.mpwatch.org,MP Watch,73.8,60.8,13,0.92,LOW,LOW,criteria,"What draws me most to MP Watch is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+4."
32,https://thegovernmentsays.com,The Government Says,73.7,64.7,9,1.0,LOW,LOW,criteria,What draws me most to The Government Says is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
33,https://alaveteli.org,Alaveteli,73.6,67.6,6,1.0,LOW,HIGH,criteria,What draws me most to Alaveteli is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M5:+6. popularity-risk flag — Alaveteli is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower.
34,https://github.com/rahvaalgatus/rahvaalgatus,Rahvaalgatus,72.8,59.8,13,0.75,LOW,LOW,criteria,"What draws me most to Rahvaalgatus is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+4."
35,https://logos.co/,Logos,72.8,57.8,15,0.83,LOW,LOW,modifier,"What draws me most to Logos is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
36,https://www.loomio.org,Loomio,72.8,61.8,11,1.0,LOW,MEDIUM,criteria,"Loomio addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M3:+5, M5:+6."
37,https://conservativepartyfunding.co.uk,Conservative Party Funding,72.7,63.7,9,0.75,LOW,LOW,criteria,"What draws me most to Conservative Party Funding is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M4:-4."
38,https://parti.xyz,Parti,72.7,63.7,9,1.0,LOW,LOW,criteria,What draws me most to Parti is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
39,https://site.urbanistai.com,UrbanistAI,72.7,63.7,9,0.92,LOW,LOW,criteria,"What draws me most to UrbanistAI is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
40,https://policyengine.org/uk,PolicyEngine,72.6,68.6,4,1.0,LOW,LOW,criteria,PolicyEngine addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M5:+4.
41,https://climateaction.tech,ClimateAction.Tech,71.9,56.9,15,0.75,LOW,LOW,modifier,"What draws me most to ClimateAction.Tech is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
42,https://github.com/compdemocracy/polis,Polis,71.9,56.9,15,1.0,LOW,HIGH,modifier,"Polis addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+6. popularity-risk flag — Polis is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
43,https://matrix.org,Matrix,71.9,55.9,16,1.0,LOW,MEDIUM,modifier,"Matrix scores well across my criteria — it sits at a productive intersection of participation infrastructure and democratic accessibility. modifiers: M1:+8, M5:+8."
44,https://openparliament.ca/,openparliament.ca,71.8,58.8,13,0.75,LOW,MEDIUM,criteria,"openparliament.ca addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+4."
45,https://civictech.guide,Civic Tech Field Guide,71.7,66.7,5,0.83,LOW,LOW,criteria,"What draws me most to Civic Tech Field Guide is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M4:-4."
46,https://citizenos.com/platform/,Citizen OS,70.9,55.9,15,1.0,LOW,LOW,modifier,"Citizen OS addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+6."
47,https://strikemap.org,Strike Map,70.9,55.9,15,0.67,MEDIUM,LOW,modifier,"What draws me most to Strike Map is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
48,https://github.com/podemos-info/participa,Participa (Podemos),70.8,61.8,9,0.92,LOW,LOW,criteria,What draws me most to Participa (Podemos) is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
49,https://trends.whotargets.me,Who Targets Me Trends,70.8,61.8,9,0.92,LOW,LOW,criteria,"What draws me most to Who Targets Me Trends is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
50,https://www.shineyoureye.org,ShineYourEye,70.8,61.8,9,0.67,MEDIUM,LOW,criteria,What draws me most to ShineYourEye is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
51,https://blog.kagi.com/slopstop,Kagi SlopStop,69.9,54.9,15,0.83,LOW,LOW,modifier,"What draws me most to Kagi SlopStop is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
52,https://humbledata.org,Humble Data Workshop,69.9,54.9,15,0.75,LOW,LOW,modifier,"What draws me most to Humble Data Workshop is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
53,https://opencouncil.network,Open Council Network,69.9,56.9,13,1.0,LOW,LOW,criteria,"Open Council Network addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+4."
54,https://www.globaleaks.org,GlobaLeaks,69.9,55.9,14,1.0,LOW,MEDIUM,modifier,"GlobaLeaks scores well across my criteria — it sits at a productive intersection of participation infrastructure and democratic accessibility. modifiers: M1:+8, M5:+6."
55,https://www.meet.coop,meet.coop,69.9,54.9,15,0.75,LOW,LOW,modifier,"What draws me most to meet.coop is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
56,https://vframe.io,VFRAME,69.8,60.8,9,1.0,LOW,MEDIUM,criteria,"What draws me most to VFRAME is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M4:-4."
57,https://civicrm.org,CiviCRM,69.7,63.7,6,1.0,LOW,HIGH,criteria,What draws me most to CiviCRM is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M5:+6. popularity-risk flag — CiviCRM is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower.
58,https://relationaltechproject.org,Relational Tech Project,69.0,51.0,18,0.58,MEDIUM,NONE,modifier,"What draws me most to Relational Tech Project is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+12, M5:+6."
59,https://communityrule.info,CommunityRule,68.9,54.9,14,1.0,LOW,LOW,modifier,"CommunityRule scores well across my criteria — it sits at a productive intersection of participation infrastructure and democratic accessibility. modifiers: M1:+8, M5:+6."
60,https://datacollective.mozillafoundation.org/,Mozilla Data Collective,68.9,53.9,15,0.83,LOW,LOW,modifier,"Mozilla Data Collective scores well across my criteria — it sits at a productive intersection of participation infrastructure and democratic accessibility. modifiers: M1:+9, M5:+6."
61,https://github.com/mastodon/mastodon,Mastodon,68.8,57.8,11,1.0,LOW,HIGH,criteria,"Mastodon scores well across my criteria — it sits at a productive intersection of participation infrastructure and democratic accessibility. modifiers: M3:+5, M5:+6. popularity-risk flag — Mastodon is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
62,https://www.mastodonc.com,Mastodon C,68.8,57.8,11,1.0,LOW,HIGH,criteria,"Mastodon C does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M1:+9, M4:-4. popularity-risk flag — Mastodon C is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
63,https://www.opensanctions.org,OpenSanctions,68.8,57.8,11,1.0,LOW,LOW,criteria,"OpenSanctions does the transparency work that actually matters — making institutional processes legible to people who aren't specialists. modifiers: M1:+9, M4:-4."
64,https://bellingcat.gitbook.io/toolkit,Bellingcat Online Investigation Toolkit,67.9,56.9,11,0.83,LOW,HIGH,criteria,"Bellingcat Online Investigation Toolkit scores well across my criteria — it sits at a productive intersection of participation infrastructure and democratic accessibility. modifiers: M3:+5, M5:+6. popularity-risk flag — Bellingcat Online Investigation Toolkit is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower."
65,https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,67.9,52.9,15,0.92,LOW,LOW,modifier,"RxC Quadratic Voting addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+6."
66,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,67.9,54.9,13,0.75,LOW,LOW,criteria,"What draws me most to Beckton is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+4."
67,https://secfirst.org,Security First / Umbrella,67.9,52.9,15,0.92,LOW,LOW,modifier,"Security First / Umbrella scores well across my criteria — it sits at a productive intersection of participation infrastructure and democratic accessibility. modifiers: M1:+9, M5:+6."
68,https://www.marksoutoftenancy.com,Marks Out Of Tenancy,67.9,55.9,12,0.83,LOW,LOW,criteria,What draws me most to Marks Out Of Tenancy is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+12.
69,https://commonslibrary.org,The Commons Social Change Library,67.8,58.8,9,0.75,LOW,LOW,criteria,"What draws me most to The Commons Social Change Library is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
70,https://github.com/thicknavyrain/uk_elections_leaflets,OpenElections Leaflet Scraper and Parser,67.8,58.8,9,0.75,LOW,LOW,criteria,"What draws me most to OpenElections Leaflet Scraper and Parser is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M3:+4."
71,https://timecounts.org,Timecounts,67.8,58.8,9,0.75,LOW,LOW,criteria,"What draws me most to Timecounts is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
72,https://www.theyworkforyou.com,TheyWorkForYou,67.8,58.8,9,1.0,LOW,HIGH,criteria,TheyWorkForYou addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9. popularity-risk flag — TheyWorkForYou is widely known and well-documented; stripping dossier richness advantage I'd estimate roughly 8-12 points lower.
73,https://opensupplyhub.org,Open Supply Hub,67.7,65.7,2,1.0,LOW,LOW,criteria,"What draws me most to Open Supply Hub is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M4:-4, M5:+6."
74,https://cortico.ai/platform,Cortico,66.9,53.9,13,1.0,LOW,LOW,criteria,"Cortico addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+4."
75,https://github.com/populatetools,Populate Tools,66.9,53.9,13,0.83,LOW,LOW,criteria,"Populate Tools addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+4."
76,https://nestr.io,Nestr,66.8,57.8,9,0.75,LOW,LOW,criteria,"What draws me most to Nestr is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9, M5:+6."
77,https://www.otree.org,oTree,66.8,59.8,7,0.83,LOW,LOW,criteria,"oTree demonstrates the epistemic rigour I look for — explicit about what it measures, how it knows if it works, and where its limits are. modifiers: M3:+5, M4:-4."
78,https://github.com/stanfordcdt/pb,Stanford Participatory Budgeting Platform,65.9,52.9,13,1.0,LOW,LOW,criteria,"Stanford Participatory Budgeting Platform addresses democratic infrastructure quality directly — helping people who feel disconnected from institutions actually engage with them. modifiers: M1:+9, M5:+4."
79,https://turkopticon.ucsd.edu,Turkopticon,65.9,56.9,9,0.92,LOW,MEDIUM,criteria,What draws me most to Turkopticon is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
80,https://www.localintelligencehub.com,Local Intelligence Hub,65.9,56.9,9,0.92,LOW,LOW,criteria,What draws me most to Local Intelligence Hub is its focus on enabling people to organise without institutional support — the core of what I care about in political technology. modifiers: M1:+9.
