rank,project_name,url,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
91,FixMyStreet,https://www.fixmystreet.com,47.1,47.1,0,1.0,LOW,HIGH,criteria,"FixMyStreet scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. High popularity risk: FixMyStreet is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
92,TheyWorkForYou,https://www.theyworkforyou.com,47.1,47.1,0,1.0,LOW,HIGH,criteria,"TheyWorkForYou scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. High popularity risk: TheyWorkForYou is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
93,AlgorithmWatch,https://algorithmwatch.org,47.0,51.0,-4,1.0,LOW,LOW,criteria,"AlgorithmWatch scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. The extractive or surveillance dimension here is what pulls the score down — I can't endorse a model that extracts from communities without redistributing governance."
94,Kagi SlopStop,https://blog.kagi.com/slopstop,46.2,41.2,5,0.83,LOW,LOW,criteria,Kagi SlopStop covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
95,Modular Politics,https://arxiv.org/abs/2005.13701,46.1,46.1,0,0.75,LOW,HIGH,criteria,"Modular Politics scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. High popularity risk: Modular Politics is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
96,postcodes.io,https://github.com/ideal-postcodes/postcodes.io,46.1,46.1,0,0.75,LOW,MEDIUM,criteria,postcodes.io covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
97,Guardian Project,https://guardianproject.info,46.1,46.1,0,0.92,LOW,MEDIUM,criteria,Guardian Project covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
98,Campaign Tracker,https://www.campaigntracker.nl/en,46.1,46.1,0,1.0,LOW,MEDIUM,criteria,Campaign Tracker covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
99,Mastodon C,https://www.mastodonc.com,46.1,46.1,0,1.0,LOW,HIGH,criteria,"Mastodon C covers relevant terrain — governance features in the dossier — but the score is limited by partial fit against my highest-weight criteria. High popularity risk: Mastodon C is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
100,Open Ownership,https://www.openownership.org,46.1,46.1,0,1.0,LOW,MEDIUM,criteria,Open Ownership covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
101,Discourse,https://www.discourse.org,46.0,52.0,-6,0.75,LOW,MEDIUM,criteria,"Discourse scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. The extractive or surveillance dimension here is what pulls the score down — I can't endorse a model that extracts from communities without redistributing governance."
102,Nestr,https://nestr.io,45.3,37.3,8,0.75,LOW,LOW,criteria,"Nestr scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
103,Urbit,https://urbit.org,45.2,41.2,4,0.75,LOW,LOW,criteria,Urbit covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
104,sourceAFRICA,https://sourceafrica.net,45.1,45.1,0,0.83,LOW,MEDIUM,criteria,sourceAFRICA covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
105,Membership,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,45,40.2,7,0.37999999999999995,HIGH,NONE,procedural,"Membership scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. I'm holding this score loosely — the dossier gaps mean I'm inferring fit from thin evidence, and I could be wrong in either direction."
106,Abstract Wikipedia,https://meta.wikimedia.org/wiki/abstract_wikipedia,45,47.1,0,0.72,LOW,HIGH,procedural,"Abstract Wikipedia covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria. High popularity risk: Abstract Wikipedia is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
107,PlanIT,https://planit.org.uk,45,45.1,0,0.72,LOW,MEDIUM,procedural,"PlanIT scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
108,PolicyKit,https://policykit.org,45,48.0,0,0.6299999999999999,MEDIUM,LOW,procedural,"PolicyKit scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
109,Community Notes (Birdwatch) Analysis Tool,https://github.com/travisbrown/birdwatch,44.2,41.2,3,0.92,LOW,LOW,criteria,Community Notes (Birdwatch) Analysis Tool covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
110,CKAN,https://ckan.org,44.1,44.1,0,1.0,LOW,HIGH,criteria,"CKAN covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria. High popularity risk: CKAN is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
111,docs.plus,https://docs.plus,44.1,44.1,0,0.67,MEDIUM,LOW,criteria,"docs.plus scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
112,EDGAR,https://github.com/bellingcat/edgar,44.1,44.1,0,0.75,LOW,HIGH,criteria,"EDGAR covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria. High popularity risk: EDGAR is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
113,MapIt,https://mapit.mysociety.org,44.1,44.1,0,1.0,LOW,HIGH,criteria,"MapIt covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria. High popularity risk: MapIt is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
114,Open Data Editor (ODE),https://okfn.org/en/projects/open-data-editor/,44.1,44.1,0,1.0,LOW,LOW,criteria,Open Data Editor (ODE) covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
115,Open Data Communities,https://opendatacommunities.org,44.1,44.1,0,0.92,LOW,MEDIUM,criteria,Open Data Communities covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
116,SecureDrop,https://securedrop.org,44.1,44.1,0,0.92,LOW,MEDIUM,criteria,SecureDrop covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
117,Spartacus,https://spartacus.app,44.1,44.1,0,0.75,LOW,LOW,criteria,"Spartacus scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
118,WriteToThem,https://www.writetothem.com,44.1,44.1,0,1.0,LOW,MEDIUM,criteria,"WriteToThem scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
119,Anna's Archive,https://annas-archive.pm,43.2,40.2,3,0.55,MEDIUM,NONE,criteria,Anna's Archive covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
120,Humble Data Workshop,https://humbledata.org,43.2,38.2,5,0.75,LOW,LOW,criteria,Humble Data Workshop covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
121,Spacetube,https://spacetu.be,43.2,39.2,4,0.67,MEDIUM,LOW,criteria,Spacetube covers relevant terrain — governance features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
122,Aleph (OCCRP),https://aleph.occrp.org,43.1,43.1,0,0.92,LOW,HIGH,criteria,"Aleph (OCCRP) covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria. High popularity risk: Aleph (OCCRP) is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
123,Civic Tech Field Guide,https://civictech.guide,43.1,43.1,0,0.83,LOW,MEDIUM,criteria,"Civic Tech Field Guide scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
124,Open Referral UK,https://openreferraluk.org,43.1,43.1,0,1.0,LOW,MEDIUM,criteria,Open Referral UK covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
125,Open Science Framework,https://osf.io,43.1,43.1,0,0.92,LOW,MEDIUM,criteria,Open Science Framework covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
126,Relational Tech Project,https://relationaltechproject.org,43.1,43.1,0,0.58,MEDIUM,NONE,criteria,"Relational Tech Project scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
127,Tracka,https://yourtracka.org,43.1,43.1,0,1.0,LOW,MEDIUM,criteria,"Tracka scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
128,CrowdJustice,https://www.crowdjustice.com,43.0,49.0,-6,0.72,LOW,MEDIUM,criteria,"CrowdJustice scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. The extractive or surveillance dimension here is what pulls the score down — I can't endorse a model that extracts from communities without redistributing governance."
129,meet.coop,https://www.meet.coop,43.0,51.0,-8,0.75,LOW,LOW,criteria,"meet.coop scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. The extractive or surveillance dimension here is what pulls the score down — I can't endorse a model that extracts from communities without redistributing governance."
130,MP Watch,https://www.mpwatch.org,42.3,34.3,8,0.92,LOW,LOW,criteria,"MP Watch scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
131,CivicPress,https://civicpress.io/,42.2,39.2,3,0.83,LOW,LOW,criteria,CivicPress covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
132,Collaborative Data Patterns,https://collaborative-data.theodi.org,42.2,42.2,0,0.67,MEDIUM,LOW,criteria,"Collaborative Data Patterns scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
133,The Commons Social Change Library,https://commonslibrary.org,42.2,42.2,0,0.75,LOW,MEDIUM,criteria,"The Commons Social Change Library scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
134,The Engine Room Library,https://library.theengineroom.org,42.2,42.2,0,0.75,LOW,MEDIUM,criteria,The Engine Room Library covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
135,Members' Interests,https://membersinterests.org.uk,42.2,42.2,0,0.72,LOW,MEDIUM,criteria,"Members' Interests scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
136,Open Council Data UK,https://opencouncildata.co.uk,42.2,42.2,0,0.83,LOW,MEDIUM,criteria,"Open Council Data UK scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
137,Strike Map,https://strikemap.org,42.2,42.2,0,0.67,MEDIUM,LOW,criteria,Strike Map covers relevant terrain — governance features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
138,Give Food,https://www.givefood.org.uk,42.2,42.2,0,0.72,LOW,MEDIUM,criteria,Give Food covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
139,Neighbourhood Warmth,https://www.mysociety.org/climate/neighbourhood-warmth,42.2,42.2,0,0.83,LOW,HIGH,criteria,"Neighbourhood Warmth scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how. High popularity risk: Neighbourhood Warmth is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
140,OpenCRVS,https://www.opencrvs.org,42.2,42.2,0,1.0,LOW,LOW,criteria,OpenCRVS covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
141,Landlord Tech Watch,https://antievictionmappingproject.github.io/landlordtech,41.2,41.2,0,0.83,LOW,LOW,criteria,Landlord Tech Watch covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
142,Bellingcat Online Investigation Toolkit,https://bellingcat.gitbook.io/toolkit,41.2,41.2,0,0.83,LOW,HIGH,criteria,"Bellingcat Online Investigation Toolkit covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria. High popularity risk: Bellingcat Online Investigation Toolkit is well-known and well-documented, which inflates my confidence. Stripping out the documentation advantage, I'd estimate this 8-12 points lower."
143,Coral,https://coralproject.net,41.2,41.2,0,0.92,LOW,MEDIUM,criteria,Coral covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
144,Cortico,https://cortico.ai/platform,41.2,41.2,0,1.0,LOW,LOW,criteria,"Cortico scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
145,Fatebook,https://fatebook.io,41.2,41.2,0,0.75,LOW,LOW,criteria,Fatebook covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
146,UK Policy Dojo,https://github.com/mikekelly/policy-dojo,41.2,38.2,3,0.83,LOW,LOW,criteria,UK Policy Dojo covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
147,Sugartrail,https://github.com/ribenamaplesyrup/sugartrail,41.2,41.2,0,0.83,LOW,LOW,criteria,Sugartrail covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
148,GrantNav,https://grantnav.threesixtygiving.org,41.2,41.2,0,1.0,LOW,MEDIUM,criteria,GrantNav covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
149,Harmonica,https://harmonica.chat/,41.2,41.2,0,0.83,LOW,LOW,criteria,"Harmonica scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
150,Idealist,https://idealist.org,41.2,41.2,0,0.75,LOW,MEDIUM,criteria,"Idealist scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
151,Parliament Watch Uganda,https://parliamentwatch.ug/,41.2,41.2,0,0.75,LOW,MEDIUM,criteria,"Parliament Watch Uganda scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
152,Shareyourpaper.org,https://shareyourpaper.org,41.2,41.2,0,0.75,LOW,LOW,criteria,Shareyourpaper.org covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
153,The Government Says,https://thegovernmentsays.com,41.2,41.2,0,1.0,LOW,MEDIUM,criteria,The Government Says covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
154,Community Tech,https://www.communitytech.network,41.2,41.2,0,0.92,LOW,LOW,criteria,"Community Tech scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
155,Deliberation & Technology (DelibTech) Network,https://www.demnext.org/projects/delibtech-network,41.2,41.2,0,0.75,LOW,LOW,criteria,"Deliberation & Technology (DelibTech) Network scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
156,MP Twitter Bios,https://www.mptwitterbios.co.uk,41.2,38.2,3,0.75,LOW,LOW,criteria,"MP Twitter Bios scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
157,oTree,https://www.otree.org,41.2,41.2,0,0.83,LOW,MEDIUM,criteria,oTree covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
158,ShineYourEye,https://www.shineyoureye.org,41.2,41.2,0,0.67,MEDIUM,LOW,criteria,"ShineYourEye scores well on governance legibility — it makes decision-making processes inspectable, which is what I care about: not just that decisions are made, but that those affected can see how."
159,Wikidata,https://www.wikidata.org,41.2,41.2,0,0.92,LOW,MEDIUM,criteria,Wikidata covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
160,Metaculus,https://metaculus.com,41.1,46.1,-5,0.72,LOW,MEDIUM,criteria,Metaculus covers relevant terrain — open infrastructure features in the dossier — but the score is limited by partial fit against my highest-weight criteria.
