rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
11,https://aragon.org,Aragon,53.0,50.0,3,0.75,LOW,LOW,criteria,Aragon engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M3:+3.
12,https://arxiv.org,arXiv,54.9,54.9,0,0.83,LOW,HIGH,criteria,"arXiv builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. this is a popularity-risk flag — arXiv is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points."
13,https://arxiv.org/abs/2005.13701,Modular Politics,45.2,39.2,6,0.75,LOW,HIGH,criteria,Modular Politics engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6. this is a popularity-risk flag — Modular Politics is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points.
14,https://atlasofsurveillance.org,Atlas of Surveillance,40.2,40.2,0,0.92,LOW,LOW,criteria,Atlas of Surveillance engages with relevant domains but the score is limited by partial alignment with my core criteria.
15,https://bellingcat.gitbook.io/toolkit,Bellingcat Online Investigation Toolkit,65.9,56.9,9,0.83,LOW,HIGH,criteria,"Bellingcat Online Investigation Toolkit directly supports how governments and citizens understand or shape policy and regulatory frameworks, which aligns closely with my professional work. modifiers apply: M1:+6, M5:+3. this is a popularity-risk flag — Bellingcat Online Investigation Toolkit is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points."
16,https://benefits-calculator.turn2us.org.uk,Turn2us Benefits Calculator,49.9,53.9,-4,0.83,LOW,MEDIUM,criteria,What draws me most to Turn2us Benefits Calculator is its explicit focus on communities excluded from civic services. modifiers apply: M5:-4.
17,https://blog.kagi.com/slopstop,Kagi SlopStop,45.2,39.2,6,0.83,LOW,LOW,criteria,Kagi SlopStop engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6.
18,https://bonfirenetworks.org/,Bonfire,53.2,41.2,12,0.83,LOW,LOW,modifier,"Bonfire is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M1:+6, M5:+6."
19,https://bsky.app,Bluesky,47.1,47.1,0,0.75,LOW,HIGH,criteria,Bluesky engages with relevant domains but the score is limited by partial alignment with my core criteria. this is a popularity-risk flag — Bluesky is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points.
20,https://channel.org,Channel.org,43.3,34.3,9,0.75,LOW,LOW,modifier,"Channel.org engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:+3."
21,https://charitydigitalskills.co.uk,Charity Digital Skills Report,39.3,37.3,2,0.92,LOW,MEDIUM,criteria,"Charity Digital Skills Report engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:-4."
22,https://charmverse.io/,CharmVerse,34.3,34.3,0,0.75,LOW,LOW,criteria,CharmVerse engages with relevant domains but the score is limited by partial alignment with my core criteria.
23,https://choosealicense.com,Choose a License,40.3,34.3,6,0.75,LOW,MEDIUM,criteria,Choose a License engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6.
24,https://citizenos.com/platform/,Citizen OS,79.8,60.8,19,1.0,LOW,LOW,modifier,"Citizen OS builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M5:+6."
25,https://ciudadaniai.org,Fundación Ciudadanía Inteligente,63.9,56.9,7,1.0,LOW,MEDIUM,criteria,"Fundación Ciudadanía Inteligente builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M6:+7."
26,https://civiclick.com,CiviClick,25.4,29.4,-4,0.75,LOW,LOW,criteria,CiviClick engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:-4.
27,https://civicmatch.app,CivicMatch,30.3,34.3,-4,0.67,MEDIUM,LOW,criteria,CivicMatch engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:-4.
28,https://civicpress.io/,CivicPress,58.2,42.2,16,0.83,LOW,LOW,modifier,"CivicPress builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M5:+6."
29,https://civicrm.org,CiviCRM,60.9,54.9,6,1.0,LOW,HIGH,criteria,"CiviCRM is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M5:+6. this is a popularity-risk flag — CiviCRM is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points."
30,https://civictech.guide,Civic Tech Field Guide,50.0,48.0,2,0.83,LOW,LOW,criteria,"Civic Tech Field Guide builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M5:-4."
31,https://ckan.org,CKAN,78.7,65.7,13,1.0,LOW,HIGH,criteria,"CKAN builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M5:+6, M6:+7. this is a popularity-risk flag — CKAN is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points."
32,https://climateaction.tech,ClimateAction.Tech,50.2,38.2,12,0.75,LOW,LOW,modifier,"ClimateAction.Tech is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M1:+6, M5:+6."
33,https://cobudget.com,Cobudget,62.0,50.0,12,1.0,LOW,HIGH,criteria,"Cobudget scores reasonably well across my core criteria, particularly on government infrastructure. modifiers apply: M1:+6, M5:+6. this is a popularity-risk flag — Cobudget is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points."
34,https://collab.land,Collab.Land,27.4,31.4,-4,0.75,LOW,LOW,criteria,Collab.Land engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:-4.
35,https://collaborative-data.theodi.org,Collaborative Data Patterns,38.4,32.4,6,0.67,MEDIUM,LOW,criteria,Collaborative Data Patterns engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6.
36,https://commonslibrary.org,The Commons Social Change Library,32.4,30.4,2,0.75,LOW,LOW,criteria,"The Commons Social Change Library engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:-4."
37,https://communities.sunlightfoundation.com/methodology,Tactical Data Engagement,55.0,52.0,3,1.0,LOW,LOW,criteria,"Tactical Data Engagement builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M5:-4, M6:+7."
38,https://communityrule.info,CommunityRule,60.9,54.9,6,1.0,LOW,LOW,criteria,"CommunityRule is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M5:+6."
39,https://conservativepartyfunding.co.uk,Conservative Party Funding,43.3,37.3,6,0.75,LOW,LOW,criteria,"Conservative Party Funding builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M5:-4."
40,https://constituteproject.org,Constitute Project,77.8,60.8,17,1.0,LOW,LOW,modifier,"Constitute Project builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M3:+5."
41,https://consulproject.org,CONSUL Democracy,75.9,56.9,19,1.0,LOW,MEDIUM,modifier,"CONSUL Democracy is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M1:+6, M5:+6."
42,https://contractsfordatacollaboration.org,Contracts for Data Collaboration,81.7,62.7,19,1.0,LOW,LOW,modifier,"Contracts for Data Collaboration builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M3:+3."
43,https://coops.tech,CoTech,34.4,28.4,6,0.75,LOW,LOW,criteria,CoTech engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6.
44,https://coralproject.net,Coral,57.0,51.0,6,0.92,LOW,MEDIUM,criteria,"Coral is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M5:+6."
45,https://cortico.ai/platform,Cortico,57.0,48.0,9,1.0,LOW,LOW,criteria,"Cortico builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M5:-4."
46,https://cotsi.org/,COTSI (Cyber Operational Threat Situational Intelligence),46.1,44.1,2,0.75,LOW,LOW,criteria,"COTSI (Cyber Operational Threat Situational Intelligence) engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:-4."
47,https://creativecommons.org,Creative Commons,52.0,49.0,3,1.0,LOW,HIGH,criteria,Creative Commons engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M3:+3. this is a popularity-risk flag — Creative Commons is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points.
48,https://cybersecurityfordemocracy.org,Cybersecurity for Democracy,73.8,57.8,16,1.0,LOW,LOW,modifier,"Cybersecurity for Democracy directly supports how governments and citizens understand or shape policy and regulatory frameworks, which aligns closely with my professional work. modifiers apply: M3:+3, M5:+6."
49,https://data.humdata.org,Humanitarian Data Exchange,65.8,58.8,7,0.92,LOW,MEDIUM,criteria,"Humanitarian Data Exchange builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M6:+7."
50,https://data.mysociety.org,mySociety Datasets and APIs,71.7,65.7,6,1.0,LOW,MEDIUM,criteria,"mySociety Datasets and APIs builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M5:+6."
51,https://datacollective.mozillafoundation.org/,Mozilla Data Collective,59.1,47.1,12,0.83,LOW,LOW,modifier,"Mozilla Data Collective engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:+6."
52,https://datatrusts.uk,The Data Trusts Initiative,55.0,50.0,5,1.0,LOW,LOW,criteria,"The Data Trusts Initiative builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M3:+3."
53,https://ddocs.new/,dDocs,49.2,42.2,7,0.5,MEDIUM,NONE,criteria,"dDocs engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:+3, M6:+4."
54,https://decelerator.org.uk,The Decelerator,26.5,24.5,2,0.75,LOW,LOW,criteria,"The Decelerator engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:-4."
55,https://decidim.org,Decidim,68.9,55.9,13,1.0,LOW,HIGH,criteria,"Decidim is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M5:+6, M6:+7. this is a popularity-risk flag — Decidim is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points."
56,https://dev.reuselibrary.service.justice.gov.uk/,GOV Reuse Library,58.1,45.1,13,0.75,LOW,LOW,modifier,"GOV Reuse Library builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M6:+7."
57,https://developer.parliament.uk,UK Parliament Developer Portal,37.2,41.2,-4,0.72,LOW,LOW,criteria,UK Parliament Developer Portal engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:-4.
58,https://developers.democracyclub.org.uk/api/v1,Democracy Club Developer API,48.2,42.2,6,1.0,LOW,LOW,criteria,Democracy Club Developer API engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:+6.
59,https://dgc-cgn.org/product/can-dgsi-127/,CAN/DGSI 127 - Age Assurance Technologies Standard,43.1,44.1,-1,0.83,LOW,LOW,criteria,"CAN/DGSI 127 - Age Assurance Technologies Standard directly supports how governments and citizens understand or shape policy and regulatory frameworks, which aligns closely with my professional work. modifiers apply: M3:+3, M5:-4."
60,https://digitalcharitylab.org/product/digital-account-management-toolkit,Digital Account Management Toolkit,32.5,26.5,6,0.75,LOW,LOW,criteria,Digital Account Management Toolkit engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6.
61,https://docs.holepunch.to,Pear by Holepunch,45.3,36.3,9,0.75,LOW,LOW,criteria,"Pear by Holepunch engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:+3."
62,https://docs.plus,docs.plus,47.2,38.2,9,0.67,MEDIUM,LOW,criteria,"docs.plus engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:+3."
63,https://dogooder.co,DoGooder,20.5,24.5,-4,0.6299999999999999,MEDIUM,LOW,criteria,DoGooder engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:-4.
64,https://dovetail.network,Dovetail,25.5,23.5,2,0.75,LOW,LOW,criteria,"Dovetail engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:-4."
65,https://dunadyne.org,Dunadyne,24.4,28.4,-4,0.67,MEDIUM,LOW,criteria,Dunadyne engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:-4.
66,https://ecnl.org/publications/framework-meaningful-engagement-20?mc_cid=b1c5158063&mc_eid=a09c64ec38,Framework for Meaningful Engagement 2.0,68.8,57.8,11,0.92,LOW,LOW,criteria,"What draws me most to Framework for Meaningful Engagement 2.0 is its explicit focus on communities excluded from civic services. modifiers apply: M1:+8, M5:+3."
67,https://en.wikipedia.org/wiki/wikipedia:in_the_news,In the news,45.3,36.3,9,0.67,MEDIUM,LOW,criteria,"In the news engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M5:+3."
68,https://entitledto.co.uk,Entitledto,45,56.9,-4,0.72,LOW,MEDIUM,procedural,What draws me most to Entitledto is its explicit focus on communities excluded from civic services. modifiers apply: M5:-4.
69,https://esper.com/product,Esper,55.1,46.1,9,0.83,LOW,LOW,criteria,"Esper builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M1:+6, M5:-4."
70,https://ethelo.com,Ethelo,66.9,53.9,13,1.0,LOW,MEDIUM,criteria,"Ethelo scores reasonably well across my core criteria, particularly on government infrastructure. modifiers apply: M1:+6, M6:+7."
71,https://expo.diia.gov.ua,Diia,57.0,51.0,6,1.0,LOW,LOW,criteria,"Diia is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M5:+6."
72,https://fairbnb.coop,Fairbnb.coop,52.0,52.0,0,0.83,LOW,LOW,criteria,"Fairbnb.coop builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery."
73,https://farmerchat.digitalgreen.org,FarmerChat,30.3,34.3,-4,0.75,LOW,LOW,criteria,FarmerChat engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:-4.
74,https://fatebook.io,Fatebook,38.2,38.2,0,0.75,LOW,LOW,criteria,Fatebook engages with relevant domains but the score is limited by partial alignment with my core criteria.
75,https://filmot.com,Filmot,26.4,30.4,-4,0.67,MEDIUM,LOW,criteria,"Filmot engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M1:+6, M4:-6."
76,https://fixmyblock.org,FixMyBlock,19.4,29.4,-10,0.83,LOW,LOW,modifier,"FixMyBlock engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M4:-6, M5:-4."
77,https://fullfact.org/ai,Full Fact AI,37.2,41.2,-4,1.0,LOW,HIGH,criteria,Full Fact AI engages with relevant domains but the score is limited by partial alignment with my core criteria. modifiers apply: M5:-4. this is a popularity-risk flag — Full Fact AI is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points.
78,https://gender-pay-gap.service.gov.uk,Gender Pay Gap Service,45.2,42.2,3,1.0,LOW,LOW,criteria,"Gender Pay Gap Service directly supports how governments and citizens understand or shape policy and regulatory frameworks, which aligns closely with my professional work. modifiers apply: M3:+3."
79,https://getodk.org,ODK (Open Data Kit),78.7,65.7,13,1.0,LOW,MEDIUM,criteria,"ODK (Open Data Kit) builds the kind of shared digital infrastructure I care most about — open, government-facing, designed to improve public service delivery. modifiers apply: M5:+6, M6:+7."
80,https://github.com/bellingcat/edgar,EDGAR,47.2,38.2,9,0.75,LOW,HIGH,criteria,"EDGAR is an open-source civic commons — public knowledge built into public infrastructure, not locked in proprietary systems. modifiers apply: M3:+3, M5:+6. this is a popularity-risk flag — EDGAR is widely known and well-documented; stripping dossier richness advantage would reduce my score by roughly 8-12 points."
