rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
263,https://localinsight.org,Local Insight,13.7,13.7,0,0.88,LOW,LOW,criteria,"Local Insight serves ['councils', 'grantmakers', 'housing associations', 'charities', 'researchers'] — exactly the populations that most civic tech overlooks."
264,https://nyaaya.org,Nyaaya,13.7,13.7,0,0.93,LOW,LOW,criteria,"Nyaaya serves ['general public', 'women', 'children', 'LGBTQI+', 'persons with disabilities', — exactly the populations that most civic tech overlooks."
265,https://schema.org,Schema.org,13.7,13.7,0,0.69,MEDIUM,NONE,criteria,My constitution struggles to see what Schema.org does — the criteria don't map well onto this kind of work.
266,https://www.forms.service.gov.uk,GOV.UK Forms,13.7,13.7,0,0.88,LOW,LOW,criteria,"GOV.UK Forms serves ['central government organisations', 'public sector agencies', 'citizens'] — exactly the populations that most civic tech overlooks."
267,https://algorithmwatch.org,AlgorithmWatch,13.6,20.6,-7,1.0,LOW,LOW,modifier,"My constitution struggles to see what AlgorithmWatch does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M3:-12)."
268,https://privacybadger.org,Privacy Badger,13.6,20.6,-7,0.93,LOW,LOW,modifier,"Privacy Badger takes privacy and data ethics seriously, which is central to humane technology. Modifiers pull this down (M1:+5, M3:-12)."
269,https://metaculus.com,Metaculus,12.8,7.8,5,0.99,LOW,LOW,modifier,My constitution struggles to see what Metaculus does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
270,https://gender-pay-gap.service.gov.uk,Gender Pay Gap Service,12.7,12.7,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Gender Pay Gap Service does — the criteria don't map well onto this kind of work.
271,https://missingnumbers.org,Missing Numbers,12.7,12.7,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Missing Numbers does — the criteria don't map well onto this kind of work.
272,https://violationtrackeruk.goodjobsfirst.org,Violation Tracker UK,12.7,12.7,0,0.81,LOW,LOW,criteria,My constitution struggles to see what Violation Tracker UK does — the criteria don't map well onto this kind of work.
273,https://dunadyne.org,Dunadyne,11.9,3.9,8,0.81,LOW,LOW,modifier,My constitution struggles to see what Dunadyne does — the criteria don't map well onto this kind of work. Modifiers push this up (M2:+8).
274,https://www.gov.uk/service-manual,Service Manual,11.9,6.9,5,0.94,LOW,LOW,modifier,My constitution struggles to see what Service Manual does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
275,https://dogooder.co,DoGooder,11.8,11.8,0,0.8,LOW,LOW,criteria,My constitution struggles to see what DoGooder does — the criteria don't map well onto this kind of work.
276,https://mapping.kids,Mapping.kids,11.8,11.8,0,0.69,MEDIUM,NONE,criteria,My constitution struggles to see what Mapping.kids does — the criteria don't map well onto this kind of work.
277,https://navigator.oii.ox.ac.uk,DemTech Navigator,11.8,11.8,0,0.81,LOW,HIGH,criteria,My constitution struggles to see what DemTech Navigator does — the criteria don't map well onto this kind of work. High popularity risk — DemTech Navigator is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
278,https://www.consoc.io,Consciousness Evolution Operating System (ConSoc),11.8,11.8,0,0.5,MEDIUM,NONE,criteria,My constitution struggles to see what Consciousness Evolution Operating System (ConSoc) does — the criteria don't map well onto this kind of work.
279,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26,The Guide to Major Trusts 2025/26,11.8,7.8,4,0.86,LOW,LOW,modifier,My constitution struggles to see what The Guide to Major Trusts 2025/26 does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
280,https://viewpoints.xyz,Viewpoints,11.7,15.7,-4,0.81,LOW,LOW,criteria,"My constitution struggles to see what Viewpoints does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+8, M3:-12)."
281,https://atlasofsurveillance.org,Atlas of Surveillance,11.5,23.5,-12,0.94,LOW,LOW,modifier,"Atlas of Surveillance takes privacy and data ethics seriously, which is central to humane technology. Modifiers pull this down (M3:-12)."
282,https://developer.parliament.uk,UK Parliament Developer Portal,10.8,10.8,0,0.94,LOW,LOW,criteria,My constitution struggles to see what UK Parliament Developer Portal does — the criteria don't map well onto this kind of work.
283,https://globalfactcheck.bot,Global Fact-Check Bot (GFC),10.8,10.8,0,0.99,LOW,LOW,criteria,My constitution struggles to see what Global Fact-Check Bot (GFC) does — the criteria don't map well onto this kind of work.
284,https://overton.io,Overton,10.8,10.8,0,0.81,LOW,LOW,criteria,My constitution struggles to see what Overton does — the criteria don't map well onto this kind of work.
285,https://www.payments.service.gov.uk,GOV.UK Pay,10.8,10.8,0,0.88,LOW,LOW,criteria,My constitution struggles to see what GOV.UK Pay does — the criteria don't map well onto this kind of work.
286,https://www.publiceditor.io,Public Editor,10.8,10.8,0,0.81,LOW,HIGH,criteria,My constitution struggles to see what Public Editor does — the criteria don't map well onto this kind of work. High popularity risk — Public Editor is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
287,https://www.sign-in.service.gov.uk,GOV.UK One Login,10.8,10.8,0,0.94,LOW,LOW,criteria,My constitution struggles to see what GOV.UK One Login does — the criteria don't map well onto this kind of work.
288,https://aisafety.info,AISafety.info,10.0,2.0,8,0.88,LOW,LOW,modifier,"My constitution struggles to see what AISafety.info does — the criteria don't map well onto this kind of work. Modifiers push this up (M4:+4, M6:+4)."
289,https://granicus.com/uk,Granicus,9.9,5.9,4,0.88,LOW,LOW,modifier,My constitution struggles to see what Granicus does — the criteria don't map well onto this kind of work. Modifiers push this up (M4:+4).
290,https://ladderhub.org,Ladder Hub,9.9,5.9,4,0.88,LOW,LOW,modifier,My constitution struggles to see what Ladder Hub does — the criteria don't map well onto this kind of work. Modifiers push this up (M4:+4).
291,https://programs.clearerthinking.org/understanding-your-morality,Understanding Your Morality,9.9,4.9,5,0.81,LOW,LOW,modifier,My constitution struggles to see what Understanding Your Morality does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
292,https://blog.kagi.com/slopstop,Kagi SlopStop,9.8,9.8,0,0.99,LOW,LOW,criteria,My constitution struggles to see what Kagi SlopStop does — the criteria don't map well onto this kind of work.
293,https://dev.reuselibrary.service.justice.gov.uk,GOV Reuse Library,9.8,9.8,0,0.88,LOW,LOW,criteria,My constitution struggles to see what GOV Reuse Library does — the criteria don't map well onto this kind of work.
294,https://esper.com/product,Esper,9.8,9.8,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Esper does — the criteria don't map well onto this kind of work.
295,https://orcid.org,ORCID,9.8,9.8,0,1.0,LOW,LOW,criteria,My constitution struggles to see what ORCID does — the criteria don't map well onto this kind of work.
296,https://decelerator.org.uk,The Decelerator,8.8,8.8,0,0.86,LOW,HIGH,criteria,My constitution struggles to see what The Decelerator does — the criteria don't map well onto this kind of work. High popularity risk — The Decelerator is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
297,https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,8.8,8.8,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Keep It In The Community does — the criteria don't map well onto this kind of work.
298,https://whoisology.com,Whoisology,8.8,8.8,0,0.81,LOW,LOW,criteria,My constitution struggles to see what Whoisology does — the criteria don't map well onto this kind of work.
299,https://local-deep-researcher-hnmh.vercel.app,Local Deep Researcher,7.8,7.8,0,0.62,MEDIUM,NONE,criteria,My constitution struggles to see what Local Deep Researcher does — the criteria don't map well onto this kind of work.
300,https://policymogul.com,PolicyMogul,7.8,7.8,0,0.81,LOW,LOW,criteria,My constitution struggles to see what PolicyMogul does — the criteria don't map well onto this kind of work.
301,https://public.tableau.com/app/profile/citizensadvice/vizzes,Citizens Advice Tableau Public Profile,7.8,7.8,0,0.81,LOW,LOW,criteria,My constitution struggles to see what Citizens Advice Tableau Public Profile does — the criteria don't map well onto this kind of work.
302,https://publicaccountability.org,The Accountability Project,7.8,7.8,0,0.81,LOW,LOW,criteria,My constitution struggles to see what The Accountability Project does — the criteria don't map well onto this kind of work.
303,https://www.govwise.ai/en,GovWise,7.8,7.8,0,0.88,LOW,LOW,criteria,My constitution struggles to see what GovWise does — the criteria don't map well onto this kind of work.
304,https://www.plinth.org.uk,Plinth,7.8,7.8,0,0.94,LOW,LOW,criteria,My constitution struggles to see what Plinth does — the criteria don't map well onto this kind of work.
305,https://www.polimonitor.com,PoliMonitor,7.8,7.8,0,0.81,LOW,HIGH,criteria,My constitution struggles to see what PoliMonitor does — the criteria don't map well onto this kind of work. High popularity risk — PoliMonitor is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
306,https://research.localgov.digital,User Research Library,6.9,6.9,0,0.88,LOW,LOW,criteria,My constitution struggles to see what User Research Library does — the criteria don't map well onto this kind of work.
307,https://www.prolific.com,Prolific,6.7,13.7,-7,0.81,LOW,LOW,modifier,"My constitution struggles to see what Prolific does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M3:-12)."
308,https://fixmyblock.org,FixMyBlock,5.9,5.9,0,0.81,LOW,LOW,criteria,My constitution struggles to see what FixMyBlock does — the criteria don't map well onto this kind of work.
309,https://www.shareddigitalguides.org.uk,Shared Digital Guides,5.9,5.9,0,0.81,LOW,LOW,criteria,My constitution struggles to see what Shared Digital Guides does — the criteria don't map well onto this kind of work.
310,https://github.com/datakind/data-observation-toolkit,Data Observation Toolkit (DOT),4.7,12.7,-8,0.93,LOW,LOW,modifier,My constitution struggles to see what Data Observation Toolkit (DOT) does — the criteria don't map well onto this kind of work. Modifiers pull this down (M5:-8).
311,https://civicmatch.app,CivicMatch,3.9,3.9,0,0.75,LOW,LOW,criteria,My constitution struggles to see what CivicMatch does — the criteria don't map well onto this kind of work.
312,https://manifold.markets,Manifold Markets,3.8,7.8,-4,0.81,LOW,LOW,modifier,"My constitution struggles to see what Manifold Markets does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+8, M3:-12)."
313,https://filmot.com,Filmot,2.9,2.9,0,0.81,LOW,LOW,criteria,My constitution struggles to see what Filmot does — the criteria don't map well onto this kind of work.
314,https://www.welivedit.ai,We Live It,1.9,5.9,-4,0.81,LOW,LOW,modifier,"My constitution struggles to see what We Live It does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+8, M3:-12)."
315,https://bsky.app,Bluesky,0.8,7.8,-7,0.88,LOW,LOW,modifier,"My constitution struggles to see what Bluesky does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M3:-12)."
316,https://collab.land,Collab.Land,0,0.0,-12,0.81,LOW,LOW,modifier,My constitution struggles to see what Collab.Land does — the criteria don't map well onto this kind of work. Modifiers pull this down (M3:-12).
317,https://github.com/deepseek-ai/deepseek-v3,DeepSeek-V3,0,0.0,-12,0.81,LOW,LOW,modifier,My constitution struggles to see what DeepSeek-V3 does — the criteria don't map well onto this kind of work. Modifiers pull this down (M3:-12).
318,https://www.donotpay.com,DoNotPay,0,10.8,-12,0.81,LOW,LOW,modifier,My constitution struggles to see what DoNotPay does — the criteria don't map well onto this kind of work. Modifiers pull this down (M3:-12).
319,https://www.openorigins.com,OpenOrigins,0,4.9,-7,0.81,LOW,LOW,modifier,"My constitution struggles to see what OpenOrigins does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M3:-12)."
320,https://www.polimorphic.com,Polimorphic,0,4.9,-7,0.93,LOW,LOW,modifier,"My constitution struggles to see what Polimorphic does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M3:-12)."
321,https://www.yoti.com,Yoti,0,7.8,-12,0.88,LOW,LOW,modifier,My constitution struggles to see what Yoti does — the criteria don't map well onto this kind of work. Modifiers pull this down (M3:-12).
