rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
97,https://annas-archive.pm,Anna's Archive,31.6,18.6,13,0.81,LOW,LOW,modifier,"My constitution struggles to see what Anna's Archive does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M4:+4, M6:+4)."
98,https://github.com/kazad/pastecal,Pastecal,31.6,19.6,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Pastecal does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
99,https://github.com/ribenamaplesyrup/sugartrail,Sugartrail,31.6,19.6,12,0.88,LOW,LOW,modifier,"My constitution struggles to see what Sugartrail does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
100,https://www.ushahidi.com,Ushahidi,31.6,19.6,12,0.94,LOW,HIGH,modifier,"My constitution struggles to see what Ushahidi does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4). High popularity risk — Ushahidi is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit."
101,https://collaborative-data.theodi.org,Collaborative Data Patterns,31.5,23.5,8,0.81,LOW,LOW,modifier,What matters about Collaborative Data Patterns is its structural ambition — Addresses barriers to meaningful citizen participation in democratic decision-making by providing to. Modifiers push this up (M1:+8).
102,https://liberopinion.com,Libertrium,31.5,23.5,8,0.93,LOW,LOW,modifier,Libertrium's governance model (LLC) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+8).
103,https://littlesis.org,LittleSis,31.5,27.5,4,0.88,LOW,LOW,criteria,What matters about LittleSis is its structural ambition — LittleSis addresses mapping communities and resources for civic engagement and addressing housing ju. Modifiers push this up (M6:+4).
104,https://openparliament.ca,openparliament.ca,31.5,27.5,4,0.81,LOW,LOW,criteria,My constitution struggles to see what openparliament.ca does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
105,https://vframe.io,VFRAME,31.5,22.5,9,0.99,LOW,LOW,modifier,"My constitution struggles to see what VFRAME does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M4:+4)."
106,https://www.demnext.org/projects/delibtech-network,Deliberation & Technology (DelibTech) Network,31.5,23.5,8,0.81,LOW,LOW,modifier,What matters about Deliberation & Technology (DelibTech) Network is its structural ambition — Deliberation & Technology (DelibTech) Network addresses democratic participation and citizen engagem. Modifiers push this up (M1:+8).
107,https://www.mastodonc.com,Mastodon C,31.5,23.5,8,0.88,LOW,HIGH,modifier,My constitution struggles to see what Mastodon C does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8). High popularity risk — Mastodon C is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
108,https://shareyourpaper.org,Shareyourpaper.org,31.4,31.4,0,0.88,LOW,LOW,criteria,Shareyourpaper.org's governance model (project_of_larger_org) speaks directly to what I care about — community ownership over corporate control.
109,https://parliamentwatch.ug,Parliament Watch Uganda,30.6,18.6,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Parliament Watch Uganda does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
110,https://www.hotosm.org,Humanitarian OpenStreetMap Team (HOT),30.6,18.6,12,0.94,LOW,HIGH,modifier,"My constitution struggles to see what Humanitarian OpenStreetMap Team (HOT) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4). High popularity risk — Humanitarian OpenStreetMap Team (HOT) is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit."
111,https://climateaction.tech,ClimateAction.Tech,30.5,26.5,4,0.88,LOW,LOW,criteria,ClimateAction.Tech's governance model (cooperative) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M6:+4).
112,https://quadraticvote.radicalxchange.org,RxC Quadratic Voting,30.5,22.5,8,0.81,LOW,LOW,modifier,My constitution struggles to see what RxC Quadratic Voting does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
113,https://www.communitytech.network,Community Tech,30.5,22.5,8,0.88,LOW,LOW,modifier,Community Tech's governance model (project_of_larger_org) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+8).
114,https://www.mptwitterbios.co.uk,MP Twitter Bios,30.5,22.5,8,0.81,LOW,LOW,modifier,My constitution struggles to see what MP Twitter Bios does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
115,https://aleph.occrp.org,Aleph (OCCRP),30.4,30.4,0,1.0,LOW,LOW,criteria,Aleph (OCCRP)'s governance model (foundation) speaks directly to what I care about — community ownership over corporate control.
116,https://communities.sunlightfoundation.com/methodology,Tactical Data Engagement,29.6,21.6,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Tactical Data Engagement does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
117,https://membersinterests.org.uk,Members' Interests,29.6,21.6,8,0.94,LOW,LOW,modifier,My constitution struggles to see what Members' Interests does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
118,https://meta.wikimedia.org/wiki/abstract_wikipedia,Abstract Wikipedia,29.6,20.6,9,0.99,LOW,HIGH,modifier,"Abstract Wikipedia's governance model (project_of_larger_org) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+5, M6:+4). High popularity risk — Abstract Wikipedia is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit."
119,https://opencouncildata.co.uk,Open Council Data UK,29.6,21.6,8,0.86,LOW,LOW,modifier,My constitution struggles to see what Open Council Data UK does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
120,https://openaccess.transparency.org.uk,Open Access – Transparency International UK,29.5,25.5,4,0.94,LOW,LOW,criteria,My constitution struggles to see what Open Access – Transparency International UK does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
121,https://turkopticon.ucsd.edu,Turkopticon,29.5,25.5,4,0.88,LOW,LOW,criteria,Turkopticon's governance model (cooperative) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M6:+4).
122,https://www.meet.coop,meet.coop,29.3,33.3,-4,0.94,LOW,LOW,criteria,"meet.coop's governance model (cooperative) speaks directly to what I care about — community ownership over corporate control. Modifiers pull this down (M1:+8, M3:-12)."
123,https://github.com/openpolitics/groupthink,Groupthink (OpenPolitics Votebot),28.7,16.7,12,0.94,LOW,LOW,modifier,"My constitution struggles to see what Groupthink (OpenPolitics Votebot) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
124,https://remembertovote.org.uk,Remember to Vote,28.7,16.7,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Remember to Vote does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
125,https://strikemap.org,Strike Map,28.7,16.7,12,0.88,LOW,LOW,modifier,"My constitution struggles to see what Strike Map does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
126,https://turbophonebank.com,Turbo Phonebank,28.7,16.7,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Turbo Phonebank does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
127,https://www.shineyoureye.org,ShineYourEye,28.7,16.7,12,0.88,LOW,LOW,modifier,"My constitution struggles to see what ShineYourEye does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
128,https://github.com/podemos-info/participa,Participa (Podemos),28.6,20.6,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Participa (Podemos) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
129,https://policykit.org,PolicyKit,28.6,20.6,8,0.94,LOW,LOW,modifier,PolicyKit's governance model (project_of_larger_org) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+8).
130,https://riversentiment.app,River Sentiment Dashboard,28.6,19.6,9,0.93,LOW,LOW,modifier,"My constitution struggles to see what River Sentiment Dashboard does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M4:+4)."
131,https://github.com/propublica/django-collaborative,django-collaborative,28.5,23.5,5,0.81,LOW,LOW,criteria,My constitution struggles to see what django-collaborative does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
132,https://github.com/thicknavyrain/uk_elections_leaflets,OpenElections Leaflet Scraper and Parser,28.5,24.5,4,0.86,LOW,HIGH,criteria,My constitution struggles to see what OpenElections Leaflet Scraper and Parser does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4). High popularity risk — OpenElections Leaflet Scraper and Parser is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit.
133,https://onodi.co/bisect,Theft Bisect,28.5,24.5,4,0.86,LOW,LOW,criteria,My constitution struggles to see what Theft Bisect does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
134,https://www.dfos.com,Democracy Fund Open Source,28.5,23.5,5,0.88,LOW,LOW,criteria,My constitution struggles to see what Democracy Fund Open Source does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
135,https://www.openownership.org,Open Ownership,28.5,23.5,5,0.99,LOW,LOW,criteria,My constitution struggles to see what Open Ownership does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
136,https://www.wikidata.org,Wikidata,28.5,24.5,4,0.94,LOW,LOW,criteria,My constitution struggles to see what Wikidata does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
137,https://www.opensanctions.org,OpenSanctions,28.4,28.4,0,0.94,LOW,LOW,criteria,OpenSanctions's governance model (Open governance with community contributions and advisory board oversight) speaks directly to what I care about — community ownership over corporate control.
138,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,Unknown Academic Paper (SSRN 5351275),28,4.9,5,0.38,HIGH,NONE,modifier,My constitution struggles to see what Unknown Academic Paper (SSRN 5351275) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5). High uncertainty — the dossier is thin and I'm working with limited evidence.
139,https://tracking-template-38b4c.web.app,,28,8.8,5,0.31,HIGH,NONE,modifier,My constitution struggles to see what None does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5). High uncertainty — the dossier is thin and I'm working with limited evidence.
140,https://github.com/bluesky-social,Bluesky Social,27.7,12.7,15,0.94,LOW,LOW,modifier,"Bluesky Social scores well on technological sovereignty — the kind of self-hostable, open infrastructure that gives communities real control. Modifiers push this up (M1:+5, M2:+10)."
141,https://richardpope.org/2017/03/05/beckton-a-tool-to-build,Beckton,27.7,15.7,12,0.86,LOW,LOW,modifier,"My constitution struggles to see what Beckton does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
142,https://www.oporaua.org,ОПОРА (Opora),27.7,15.7,12,0.94,LOW,LOW,modifier,"My constitution struggles to see what ОПОРА (Opora) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
143,https://yourtracka.org,Tracka,27.7,15.7,12,1.0,LOW,LOW,modifier,"My constitution struggles to see what Tracka does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
144,https://societyforhopefultechnologists.org,Society for Hopeful Technologists,27.6,18.6,9,0.94,LOW,LOW,modifier,"Society for Hopeful Technologists engages with environmental sustainability, which my solarpunk and regenerative futures lens values highly. Modifiers push this up (M1:+5, M6:+4)."
145,https://spartacus.app,Spartacus,27.6,19.6,8,0.81,LOW,LOW,modifier,What matters about Spartacus is its structural ambition — Spartacus addresses democratic participation and citizen engagement. Build critical mass with condit. Modifiers push this up (M1:+8).
146,https://www.open-contracting.org,Open Contracting Partnership,27.6,19.6,8,1.0,LOW,LOW,modifier,My constitution struggles to see what Open Contracting Partnership does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
147,https://opencollective.com,Open Collective,27.5,27.5,0,0.88,LOW,LOW,criteria,"Open Collective engages with environmental sustainability, which my solarpunk and regenerative futures lens values highly."
148,https://www.givefood.org.uk,Give Food,27.5,23.5,4,1.0,LOW,LOW,criteria,My constitution struggles to see what Give Food does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
149,https://www.otree.org,oTree,27.5,22.5,5,0.94,LOW,LOW,criteria,oTree's governance model (Academic open-source with core maintainers) speaks directly to what I care about — community ownership over corporate control. Modifiers push this up (M1:+5).
150,https://hand-written-petition-scanner.streamlit.app,Hand-Written Petition Scanner,26.7,14.7,12,0.81,LOW,LOW,modifier,"My constitution struggles to see what Hand-Written Petition Scanner does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
151,https://parsethebill.com,Parse The Bill,26.7,14.7,12,0.86,LOW,LOW,modifier,"My constitution struggles to see what Parse The Bill does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
152,https://www.govtrack.us,GovTrack.us,26.7,14.7,12,1.0,LOW,HIGH,modifier,"My constitution struggles to see what GovTrack.us does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4). High popularity risk — GovTrack.us is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit."
153,https://coralproject.net,Coral,26.6,21.6,5,0.88,LOW,LOW,criteria,My constitution struggles to see what Coral does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
154,https://hact.org.uk/tools-and-services/uk-housing-data-standards,UK Housing Data Standards,26.6,21.6,5,1.0,LOW,LOW,criteria,My constitution struggles to see what UK Housing Data Standards does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
155,https://expo.diia.gov.ua,Diia,26.5,26.5,0,1.0,LOW,LOW,criteria,Diia's governance model (foundation) speaks directly to what I care about — community ownership over corporate control.
156,https://github.com/blacksky-algorithms/rsky,rsky,26.5,22.5,4,0.88,LOW,LOW,criteria,My constitution struggles to see what rsky does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
157,https://guardianproject.info,Guardian Project,26.5,26.5,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Guardian Project does — the criteria don't map well onto this kind of work.
158,https://unpaywall.org/products/extension,Unpaywall Browser Extension,26.5,22.5,4,0.81,LOW,LOW,criteria,My constitution struggles to see what Unpaywall Browser Extension does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
159,https://en.wikipedia.org/wiki/wikipedia:in_the_news,In the news,25.7,16.7,9,0.88,LOW,LOW,modifier,"My constitution struggles to see what In the news does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
160,https://github.com/mikekelly/policy-dojo,UK Policy Dojo,25.7,16.7,9,0.88,LOW,LOW,modifier,"My constitution struggles to see what UK Policy Dojo does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
161,https://github.com/notchia/dao-governance-surfaces,DAO Governance Surfaces,25.7,16.7,9,0.81,LOW,LOW,modifier,"My constitution struggles to see what DAO Governance Surfaces does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4)."
162,https://github.com/sentinelteam/grim,GRIM (Global Risk Simulator),25.7,16.7,9,0.94,LOW,HIGH,modifier,"My constitution struggles to see what GRIM (Global Risk Simulator) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M6:+4). High popularity risk — GRIM (Global Risk Simulator) is well-known and well-documented; some of this score likely reflects documentation advantage rather than pure constitutional fit."
