rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
194,https://numfocus.org,NumFOCUS,22.6,18.6,4,1.0,LOW,LOW,criteria,My constitution struggles to see what NumFOCUS does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
195,https://oa.works,OA.Works,22.6,17.6,5,0.94,LOW,LOW,criteria,My constitution struggles to see what OA.Works does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
196,https://charmverse.io,CharmVerse,22.5,26.5,-4,0.81,LOW,LOW,criteria,"What matters about CharmVerse is its structural ambition — Addresses barriers to meaningful citizen participation in democratic decision-making by providing to. Modifiers pull this down (M1:+8, M3:-12)."
197,https://publicai.co,Public AI Inference Utility,22.5,22.5,0,1.0,LOW,LOW,criteria,My constitution struggles to see what Public AI Inference Utility does — the criteria don't map well onto this kind of work.
198,https://semanticclimate.github.io,semanticClimate,22.5,22.5,0,0.81,LOW,LOW,criteria,My constitution struggles to see what semanticClimate does — the criteria don't map well onto this kind of work.
199,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,Wikum,21.7,13.7,8,0.86,LOW,LOW,modifier,My constitution struggles to see what Wikum does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
200,https://www.teachingpublicservice.digital,Teaching Public Service in the Digital Age,21.7,16.7,5,0.99,LOW,LOW,criteria,My constitution struggles to see what Teaching Public Service in the Digital Age does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
201,https://www.workerinfoexchange.org,Worker Info Exchange,21.7,13.7,8,0.93,LOW,LOW,modifier,My constitution struggles to see what Worker Info Exchange does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
202,https://antievictionmappingproject.github.io/landlordtech,Landlord Tech Watch,21.6,17.6,4,0.93,LOW,LOW,criteria,My constitution struggles to see what Landlord Tech Watch does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
203,https://civicpress.io,CivicPress,21.6,21.6,0,0.88,LOW,LOW,criteria,CivicPress's governance model (individual) speaks directly to what I care about — community ownership over corporate control.
204,https://openprocurement.io,OpenProcurement,21.6,21.6,0,0.88,LOW,LOW,criteria,My constitution struggles to see what OpenProcurement does — the criteria don't map well onto this kind of work.
205,https://entitledto.co.uk,Entitledto,20.7,16.7,4,0.94,LOW,LOW,criteria,"Entitledto serves ['citizens', 'low-income households', 'benefit claimants', 'advisors', 'social w — exactly the populations that most civic tech overlooks. Modifiers push this up (M6:+4)."
206,https://fullfact.org/ai,Full Fact AI,20.7,15.7,5,0.94,LOW,LOW,modifier,"Full Fact AI engages with environmental sustainability, which my solarpunk and regenerative futures lens values highly. Modifiers push this up (M1:+5)."
207,https://github.com/disarmfoundation/disarmframeworks,DISARM Frameworks,20.7,16.7,4,0.94,LOW,LOW,criteria,My constitution struggles to see what DISARM Frameworks does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
208,https://journaliststudio.google.com,Journalist Studio,20.7,15.7,5,0.81,LOW,LOW,modifier,My constitution struggles to see what Journalist Studio does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
209,https://riseup.net,Riseup,20.7,16.7,4,0.93,LOW,LOW,criteria,My constitution struggles to see what Riseup does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
210,https://www.rightsdd.com,RightDD,20.7,15.7,5,0.86,LOW,LOW,modifier,My constitution struggles to see what RightDD does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
211,https://sourceafrica.net,sourceAFRICA,20.6,20.6,0,0.88,LOW,LOW,criteria,My constitution struggles to see what sourceAFRICA does — the criteria don't map well onto this kind of work.
212,https://conservativepartyfunding.co.uk,Conservative Party Funding,19.8,7.8,12,0.86,LOW,LOW,modifier,"My constitution struggles to see what Conservative Party Funding does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8, M6:+4)."
213,https://openaudience.org,OpenAudience,19.8,11.8,8,0.81,LOW,LOW,modifier,My constitution struggles to see what OpenAudience does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
214,https://openletter.earth,Open Letter,19.8,11.8,8,0.75,LOW,LOW,modifier,My constitution struggles to see what Open Letter does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
215,https://postbug.com,PostBug,19.8,11.8,8,0.81,LOW,LOW,modifier,My constitution struggles to see what PostBug does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
216,https://wardwatch.uk,WardWatch,19.8,11.8,8,0.81,LOW,LOW,modifier,My constitution struggles to see what WardWatch does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
217,https://www.myaction.center,MyActionCenter,19.8,11.8,8,0.81,LOW,LOW,modifier,My constitution struggles to see what MyActionCenter does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
218,https://www.organise.org.uk,Organise,19.8,11.8,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Organise does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
219,https://newpublic.substack.com/p/introducing-roundabout-built-for,New_ Public Roundabout,19.7,14.7,5,0.94,LOW,LOW,modifier,My constitution struggles to see what New_ Public Roundabout does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
220,https://trends.whotargets.me,Who Targets Me Trends,19.7,15.7,4,0.86,LOW,LOW,criteria,My constitution struggles to see what Who Targets Me Trends does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
221,https://contractsfordatacollaboration.org,Contracts for Data Collaboration,19.6,19.6,0,0.93,LOW,LOW,criteria,My constitution struggles to see what Contracts for Data Collaboration does — the criteria don't map well onto this kind of work.
222,https://gordonguthrie.github.io/frankensteinbill,Frankenstein Bill,19.6,19.6,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Frankenstein Bill does — the criteria don't map well onto this kind of work.
223,https://kialo.com,Kialo,18.8,10.8,8,0.88,LOW,LOW,modifier,My constitution struggles to see what Kialo does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+8).
224,https://opendatacommunities.org,Open Data Communities,18.6,18.6,0,0.88,LOW,LOW,criteria,My constitution struggles to see what Open Data Communities does — the criteria don't map well onto this kind of work.
225,https://thecircuit.cc,The Circuit,17.7,12.7,5,0.94,LOW,LOW,modifier,My constitution struggles to see what The Circuit does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
226,https://grantnav.threesixtygiving.org,GrantNav,17.6,17.6,0,0.94,LOW,LOW,criteria,My constitution struggles to see what GrantNav does — the criteria don't map well onto this kind of work.
227,https://soweego.readthedocs.io,soweego,17.6,17.6,0,0.81,LOW,LOW,criteria,My constitution struggles to see what soweego does — the criteria don't map well onto this kind of work.
228,https://www.crowdjustice.com,CrowdJustice,17.6,21.6,-4,0.93,LOW,LOW,criteria,"What matters about CrowdJustice is its structural ambition — Addresses barriers to meaningful citizen participation in democratic decision-making by providing to. Modifiers pull this down (M1:+8, M3:-12)."
229,https://dovetail.network,Dovetail,16.8,11.8,5,0.81,LOW,LOW,modifier,"Dovetail serves ['non-profits', 'charities', 'digital agencies', 'tech for good partners'] — exactly the populations that most civic tech overlooks. Modifiers push this up (M1:+5)."
230,https://alltechishuman.org/responsible-tech-guide-2025,Responsible Tech Guide 2025,16.7,12.7,4,0.81,LOW,LOW,modifier,My constitution struggles to see what Responsible Tech Guide 2025 does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
231,https://data.humdata.org,Humanitarian Data Exchange,16.7,16.7,0,1.0,LOW,LOW,criteria,My constitution struggles to see what Humanitarian Data Exchange does — the criteria don't map well onto this kind of work.
232,https://github.com/bellingcat/edgar,EDGAR,16.7,16.7,0,0.81,LOW,LOW,criteria,My constitution struggles to see what EDGAR does — the criteria don't map well onto this kind of work.
233,https://github.com/cverluise/patcit,PatCit,16.7,16.7,0,0.81,LOW,LOW,criteria,My constitution struggles to see what PatCit does — the criteria don't map well onto this kind of work.
234,https://labourxchange.uk,Labour Xchange,16.7,12.7,4,0.94,LOW,LOW,modifier,"Labour Xchange serves ['underemployed workers', 'parents', 'carers', 'people with disabilities', 'empl — exactly the populations that most civic tech overlooks. Modifiers push this up (M4:+4)."
235,https://nookcrm.com,Nook CRM,16.7,16.7,0,0.81,LOW,LOW,criteria,"What matters about Nook CRM is its structural ambition — Nook CRM addresses barriers to civic data access and transparency, making public or institutional da."
236,https://sci-hub.se,Sci-Hub,16.7,12.7,4,0.88,LOW,LOW,modifier,My constitution struggles to see what Sci-Hub does — the criteria don't map well onto this kind of work. Modifiers push this up (M6:+4).
237,https://www.notifications.service.gov.uk,GOV.UK Notify,16.7,16.7,0,0.88,LOW,LOW,criteria,"GOV.UK Notify serves ['central government agencies', 'local authorities', 'NHS organizations', 'publi — exactly the populations that most civic tech overlooks."
238,https://pageviews.wmcloud.org,Pageviews Analysis,16.6,19.6,-3,0.81,LOW,LOW,criteria,"My constitution struggles to see what Pageviews Analysis does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M5:-8)."
239,https://www.govocal.com,Go Vocal,16.6,20.6,-4,0.94,LOW,LOW,criteria,"What matters about Go Vocal is its structural ambition — Go Vocal addresses democratic participation and citizen engagement. Online community engagement plat. Modifiers pull this down (M1:+8, M3:-12)."
240,https://greenpt.ai,GreenPT,16.5,23.5,-7,0.88,LOW,LOW,criteria,"My constitution struggles to see what GreenPT does — the criteria don't map well onto this kind of work. Modifiers pull this down (M1:+5, M3:-12)."
241,https://www.workincharities.co.uk,WorkInCharities,15.9,6.9,9,0.81,LOW,LOW,modifier,"My constitution struggles to see what WorkInCharities does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5, M4:+4)."
242,https://choosealicense.com,Choose a License,15.8,10.8,5,0.81,LOW,LOW,modifier,"Choose a License takes privacy and data ethics seriously, which is central to humane technology. Modifiers push this up (M1:+5)."
243,https://cotsi.org,COTSI (Cyber Operational Threat Situational Intelligence),15.8,10.8,5,0.86,LOW,LOW,modifier,My constitution struggles to see what COTSI (Cyber Operational Threat Situational Intelligence) does — the criteria don't map well onto this kind of work. Modifiers push this up (M1:+5).
